Index|Label|First piece|Gold|Prediction
10|-1|A: But, uh, B: Yeah, yeah.  But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,|there were all those lakes out there|"Can we conclude from the sentence above that ""I live in a small town in Minnesota where I have a lot of lakes. It's a little more expensive to live there but I thought it was grand."" that ""Minnesota has a lot of lakes.""?
Options:
- yes
- no
- it is not possible to tell"
11|-1|B: Although they've got, uh, Meals On Wheels, Which I understand is a really good, you know, way to handle that so that at least they eat. A: Yeah.  Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice. B: No, I don't think there was. Um,|there was a whole lot of choice|"The family was delivering meals on wheels to a home and the resident was a little disoriented.
            Is the hypothesis entailed by the premise?
            Options:
                - yes
                - it is not possible to tell
                - no
The final answer: it is not possible to tell."
12|-1|B: our land is in acres, our people aren't going to understand what an amount of something is. A: Right.  Yeah, I agree with you. I don't think we should either even though I know there are benefits to the metric system, I don't think the benefits of the metric system outweigh the disadvantages that would happen to the people in America|the benefits of the metric system outweigh the disadvantages that would happen to the people in America|"The metric system is not only the international standard of measurement, it is also the most common system of measurement used in the United States. However, many people in America do not have a basic understanding of the metric system. This can be a problem when it comes time to do business with other countries that use the metric system.
            The metric system is based on a set of basic units, called the metric system base units, which include meters, liters, and grams. These units"
13|-1|A: and I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview and then you had a physical, where you were drug tested, and it's, I just, and I know people who have been drug tested and who have not, you know, been hired by a corporation which, uh, you know, I really. The other side of it is, besides its being an invasion of personal privacy, it's my bodily fluid and I don't really want you to look at it, or something pretty basic like that, A: Uh-huh. B: just to the fact that I don't know that it is a company's business to regulate what its employees are doing when they're not at work.|it is a company's business to regulate what its employees are doing when they're not at work|2
14|-1|B: They're seen as senile. A: and oh, the old-timer made with the old way and nobody respects the traditions. And, you know, it's I, I'm not saying that I do either|she respects the traditions either|The old man smirked as he watched the other old men stumble over the centuries old tradition.  It was so amusing to see the respect that the old men had for tradition when they were so clueless about the old ways.  The old man was a master in the ways of the old tradition and nobody could ever say that he was not a respecter of tradition.  It was just so amusing to watch the other men stumble over the centuries old tradition.
15|-1|B: he refuted it, it just was not effective enough to... A: Well, he didn't refute it til the last two weeks of the campaign. He didn't believe anybody would believe that. And indeed his trend started upward. B: Well see, I didn't believe anybody would believe that either.|anybody would believe that|"2020 was the last two weeks of the campaign and he was refuting the false claims that were being made. He was not going to let his opponent get away with making them.
            Is the HYPOTHESIS above a verifiable fact?
Options:
- yes
- it is not possible to tell
- no"
16|-1|A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good.|America is currently the type of environment where struggling up from the bottom is necessarily considered to be good|"The bank is fully committed to providing a good service to all its customers and will do its best to meet their needs.
            The answer: it is not possible to tell."
17|-1|I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.|Dr. Lorrimer would be mixed up in fighting|The doctor is in a lot of trouble. I'll bet he has mixed up in this fight. He shouldn't have done that. I'll make sure he gets it. I'll tell you what I know.
18|-1|Robert H. Knight's Oct. 5 editorial-page article bemoaning violence in comedy movies (``Hollywood, You Slay Me'') is interesting, but somewhat off-base. As a fan of older movies from the 1920s on, I do not find modern comedies contain violence, sex and foul language to any greater degree than other recent movies.|modern comedies contain violence|"20th Century Fox's comedy movie, The Santa Clause, contains violence, sex and foul language.
            Is the HYPOTHESIS entailed by the PREMISE?
Options:
- yes
- it is not possible to tell
- no
The answer is no"
19|-1|Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity.  But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs failed.|those premiums aren't insured if the institutions that issued the CDs failed|"6 year CDs purchased on the secondary market aren't insured if the institution issuing the CDs failed.
            Is the HYPOTHESIS entailed by the PREMISE?
Options:
- yes
- it is not possible to tell
- no"
20|-1|``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|the thick roll of tablecloths was there|"The woman looked down at the tablecloths with a frown. She had been so busy avoiding touching him she had not even noticed it was there. She looked up at the man, ""I don't think that's a very good idea.""
            The man looked down at the tablecloths with a frown. He had been so busy avoiding touching her he had not even noticed it was there. He looked up at the woman, ""I don'"
21|-1|``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must be crazy.|she has any personal knowledge of matters of that kind|The man was a banker and had knowledge of several large scale criminal activities.
22|-1|Laying the Christmas decoration on the eiderdown with care, he thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?|Mungo was not welcome here|He thought about how Mungo wasn't welcome in this place as they sat among the pines.
23|-1|A: that's one difference. There really wasn't a lot of difference. B: I didn't, see I never even heard that there was a book tied in with that movie. That's interesting. That was a good movie, too. A: Well, do you think we covered baseball?|they covered baseball|"The movie was good, but it was a bit different from the book. There really wasn't a lot of difference, but it was interesting. I didn't know there was a book tied in with the movie. That's interesting. You should read the book. It was a good movie, too.
        
            Answer:The movie was good, but it was a bit different from the book. There really wasn't a lot of difference, but it"
24|-1|My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.|he is not a failure|I'm not a failure, I'm a success.
25|-1|A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.|criminal is in a court by itself|The court system is a complex process that deals with different types of cases. The sentence is too long and too disorganized. It is difficult to follow and make sense of. The ideas are not properly developed. The sentence should be reorganized and shortened. The ideas should be expressed more clearly.
26|-1|Perhaps I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|he had spent too many years in his capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions|"The man was a rationalist, but he had spent too many years as a church architect investigating the fossils of a dead faith to have imbibed something of the old superstitions.

The final answer: it is not possible to tell."
27|-1|B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,|she is getting what she should|The education I'm getting isn't what I should be getting as a public school student.
28|-1|A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do. I don't really think that there is too much of a relationship between the two.|there is too much of a relationship between the two|"Can we conclude from the sentence that ""A man in a suit is talking on a cellphone to a woman in a blue shirt."" that ""The man is talking to his wife.""?
Options:
- yes
- no
- it is not possible to tell
The answer is it is not possible to tell"
29|-1|A: Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I have never visited any of them and, uh, I don't think I've ever even been in one.|he has ever been in one|"2: I'm sorry, but you are ineligible to apply for this position. We only accept applicants who have a minimum of 2 years of experience in a nursing home.
            Is the HYPOTHESIS above a valid sentence?
Options:
- yes
- it is not possible to tell
- no"
30|-1|B: But I think with the way the future is, um, economy wise, I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids|the parents spend quality time with their kids|"B: I think the parents spend quality time with their kids.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
no"
31|-1|B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,|they should show it during prime time|The premise of the CommitmentBank (CB) dataset is that a human being (B) is engaging in a conversation (A) with another human being (C) about the television show Red Dwarf. The label (LABEL) for this data point is -1. The hypothesis (HYPOTHESIS) for this data point is that the human being (B) is stating that they would have liked to have watched the Red Dwarf television show. The
32|-1|``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.|Karel was repeating himself|"The man had been very upset that his sister had disappeared, and Karel had been repeating himself.
            The answer: 2."
33|-1|A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.|it really actually does that|"1: Capital punishment is a deterrent to crime. It should be used as a last resort, when all other options have been exhausted. It should be applied equally to all persons, without regard to race, color, or social status. The sentence is false because there is not sufficient evidence to prove that it is true. The claim cannot be proved beyond a reasonable doubt.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell"
34|-1|B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that two people was a family.|it's been until recently that they had decided that two people was a family|The bank is closed today since it is Sunday.
35|-1|On his orders the tapster broached a good cask of wine and brought across a bowl of water. Joachim cleaned my face, wiping dirt from the bruises whilst I greedily gulped the thick red claret. Perhaps I should have known there was something wrong.|there was something wrong|1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
36|-1|B: I think they should be randomly drug tested. A: Yeah. B: I believe, full force in that. A: Yeah. B: I don't know that I believe every secretary in every company needs to be.|he believes every secretary in every company needs to be drug tested|"The hypothesis is that every secretary in every company needs to be randomly drug tested.
            Is the hypothesis entailed by the premise?
            Options:
- yes
- it is not possible to tell
- no
The answer is it is not possible to tell"
37|-1|``We're about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we 'll receive a lot of letters from our listeners about what's been said.'' You could find that this is just the beginning and that your plans aren't quite as cut and dried as they appear.|this is just the beginning|The bank is about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we'll receive a lot of letters from our listeners about what's been said.
38|-1|``Yeah.'' Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys ' burglar alarm was one of the early Custodemus models.|the Newleys ' burglar alarm was one of the early Custodemus models|The alarm was one of the early Custodemus models, and Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys were burglar alarms.
39|-1|A: Yeah. Now that's a very good suggestion. B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it A: Yeah. I don't think student teaching is enough.|student teaching is enough|"Can we conclude from the sentence ""A: Yeah. Now that's a very good suggestion."" that ""B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it"" is a fact that ""B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it"" is a fact that ""B: Uh, just something to, i-, rather"
40|-1|I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself but as it happened he 'd been in Athens.|he had been away|I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself, but as it happened he 'd been in Athens.
41|-1|A: But like I said if I voted for Bush, or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking, B: Hart?  Uh-huh. A: not that I think he was good looking, but, he was young. B: Yeah.  Yeah. A: And then, I didn't think that was right, because he may have been a good president, or whatever.|that was right|"Given the sentence ""A: But like I said if I voted for bush, or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking, B: Hart?  Uh-huh."" is it true that ""The hypothesis is that a man named Gary Hart was running for president and a lot of women would have voted for him because he was good looking.""?"
42|-1|B: Oh, I do too. A: So anyway it's still, B: Uh-huh, uh-huh.  And, you know, if she wanted to go to combat, I do not see that they should stop her.|they should stop her|"2
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
The answer is yes"
43|-1|The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so that the islanders could see she was as well as could be expected and recovering from the wound to her thigh.|Ariel was as well as could be expected|"2
            The Answer:The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so that the islanders could see she was as well as could be expected and recovering from the wound to her thigh."
44|-1|A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them, but I don't think this intervention at such high levels should be going on.|this intervention at such high levels should be going on|The situation in the Middle East has gotten out of control and is a threat to international peace and security. The United States has a responsibility to act to protect its interests and the interests of the international community. The Middle Eastern countries must be made to understand that their actions are not acceptable and will not be tolerated. The United States should take the necessary steps to ensure that the Middle Eastern countries respect the international community's wishes and the rules of the international system. The Middle Eastern countries must
45|-1|Talks between the two sides could unravel, of course, as they have more than once since Sony announced its plans to hire Mr. Guber and Mr. Peters.  But both sides appear to be more willing now to meet each other's terms to resolve the issue. And although Warner has said it wanted the producers to fulfill the terms of their contract, the producers said in sworn court declarations that they didn't believe the relationship could be repaired after the acrimony of the legal battle.|the relationship could be repaired after the acrimony of the legal battle|"Sony Pictures Entertainment and the producers of the Batman franchise have been in a legal battle for years over the terms of their contract. The producers claim they are being unreasonable and want to fulfill their contract while Sony Pictures Entertainment argues the producers are just trying to get out of their agreement. The producers have filed a lawsuit against Sony Pictures Entertainment seeking to have the contract declared null and void.
            The producers claim they are being unreasonable and want to fulfill their contract while Sony Pictures"
46|-1|A: That most of it is plea bargained, uh, half way through or most of the cases are plea bargained anyway. B: Right. A: But, uh, uh, how do you feel uh, about the jury system itself? do you think that should be changed?|the jury system should be changed|1: Yes, I think that the jury system has a lot of room for improvement. 2: It's important to have a fair and impartial justice system, but I also think that the jury system has a lot of room for corruption and bias. 3: I think that the jury system should be changed to make it more fair and impartial. 4: I also think that the jury system should be made more efficient and effective. 5: I think that the jury
47|-1|B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised. But I didn't realize that our garbage isn't being decomposed.|their garbage isn't being decomposed|"The question is: Test for natural language inference.
Premise: ""A man in a blue shirt is talking on a cellphone next to a trashcan.""
Hypothesis: ""The man was surprised that the garbage wasn't decomposing.""
Is the hypothesis entailed by the premise?
Options:
- yes
- no
- it is not possible to tell
The answer is it is not possible to tell"
48|-1|B: although in my case I might have been more, uh, sympathetic with the person who got caught, I don't know. A: Uh-huh.  So, uh, were the, uh, sentences that the judge handed out what you thought to be fair, or would, if you were deciding, do you think that they would have been different.|the sentences would have been different|I don't know what sentence 1 was but I'll try to guess. If sentence 2 was the judge's sentence then I would have probably given a different sentence. The judge seemed to be very sympathetic to the defendant which is always good but I would have probably given a harsher sentence because the defendant was caught red-handed.
49|-1|B: But I like dogs and my husband likes cats. So we haven't reached a real agreement on that yet. If we get a place where we can have both, it'll be great, but until then, A: Yeah, I like both, but since I'm in an apartment, I don't think an apartment is big enough for a dog.|an apartment is big enough for a dog|"The dog lover was not able to convince his cat loving spouse to get a dog.
            The cat loving spouse was worried that their dog loving spouse would not be able to handle the responsibility of a dog.
            The dog lover was not sure how to handle the situation since they were not able to convince their cat loving spouse to get a dog.
            They were worried that their cat loving spouse would not be able to handle the responsibility of a dog.
            They were also"
50|-1|That was then, and then's gone. It's now now. I don't mean I 've done a sudden transformation.|she has done a sudden transformation|"The bank was closed and I had to leave my savings behind. I'm still waiting for my money to be returned, but I've heard it's been stolen by a scammer. I'm out a lot of money and I need to find a way to get it back. What should I do?
            The answer: 1"
51|-1|B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh. Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I do n't think that, uh, they're going to use it, uh, too frequently, uh, unfortunately.|they're going to use it too frequently|The bank is closed today since it is Sunday. The man is going to wait until tomorrow to commit his crime.
52|-1|A: Oh, you mean, uh, learning type, uh, yeah? I mean actual experiments they would have to get your permission. B: Yes. A: But, yeah, I suppose, uh, if there is a psychology department or an education department around, you might find that they're pushing one form of education or another,|the psychology department is pushing one form of education or another|"Can we conclude from the above that ""A man in a red shirt is talking to another man in a blue shirt."" that ""The man in the red shirt is talking about the education department.""?
Options:
- yes
- no
- it is not possible to tell
The answer is it is not possible to tell"
53|-1|B: So the original question, do we think they're you know, a security threat? A: Yeah. B: Um, yes and no. A: Yeah, I can go with that answer too. The only yes I could go to is if uh, a renegade crew decides to launch an attack or an accidental launching or something to that effect to a nuclear exchange, but I don't even see that occurring. Uh, because their internal strifes are more important right now than concentrating on any kind of outside affairs that they used to be adapted to I guess. B: Um, no.  Well, I don't really feel that the Soviets really want to blow up the world.|the Soviets really want to blow up the world|"The question is: Test for natural language inference.
Premise: ""A man in a dark suit and a woman in a red jacket are sitting in chairs.""
Hypothesis: ""Answer: they are sitting in chairs.""
Is the hypothesis entailed by the premise?
Options:
- yes
- no
- it is not possible to tell
Answer: yes"
54|-1|A: Now the best, the supporting actor, he was good, but from what I heard, the guy who got it was better, so you know, I can see that. B: Yeah. A: But, oh, B: You think my daughter would like it?|her daughter would like it|The supporting actor was good but not as good as the main actor. The main actor was very popular but the supporting actor was better in your opinion. Would your daughter like the main actor?
55|-1|Why should I think that? It's your first time on a horse, for Pete's sake. And please don't imagine that I haven't landed on my backside before today.|he hasn't landed on his backside before today|"The horse is a bit skittish, but I've ridden him before. I'm sure we'll be fine. The terrain isn't too bad, just a bit rocky in spots.
            The answer: it is not possible to tell."
56|-1|After the discarded mural was found outside the school by a concerned Stamford graduate, it eventually was turned over to Hiram Hoelzer, a professional art restorer. Throughout the 1970s, Stamford school and city officials made no effort to locate the mural. Apparently the officials didn't even know the mural was missing until 1980, when a researcher found that the painting was in Mr. Hoelzer's studio and questioned school officials about it.|the mural was missing|The painting was restored and put on display in a Stamford museum.
57|-1|Did you know that? Pluto... the God of Hades. Did you know that the planet Saturn is associated with lead?|the planet Saturn is associated with lead|The CommitmentBank (CB) dataset is a large English language dataset of natural language text and its corresponding labels. It is used in the SuperGLUE benchmark, which is a collection of 12 natural language inference (NLI) datasets. The CommitmentBank (CB) dataset is split into a training set, validation set, and test set. The test set is used for the SuperGLUE benchmark. The test set is labeled as -1.
58|-1|``I know the one. Yes, it was good though I say it myself.'' But that doesn't mean I have to be involved in this kind of nauseous business.|she has to be involved in this kind of nauseous business|TheCommitmentBank was a good institution though I say it myself. However I do not have to be involved in this kind of nauseous business.
59|-1|A: Yes, yes it is. Down in the more southern and western areas. And, of course we are, um, about two hours from the northern border, straight south, B: Yeah. A: and, uh, very windy. It's amazing to me because I have only lived in Dallas for three years, and I can not believe that the wind blows all the time.|the wind blows all the time|2 hours from the northern border, straight south and west of Dallas. The wind is amazing, it is so windy all the time.
60|-1|B: I can understand that very easily. I've had a class on, um, R Base and also in Paradox A: Uh-huh. B: and both of those seem very easy to use compared to D Base. A: Uh-huh. Do you think D Base is more flexible or allows you to do more.|D Base is more flexible|"B: I've heard that D Base is very flexible but it seems like it would be hard to learn. A: Uh-huh. B: I've had a class on R Base and it seems like it would be easier to learn than D Base. A: Uh-huh. B: I'd say it's easier to learn than D Base but it seems like it would be more flexible. What do you think?
            Answer"
61|-1|Alone in the big drawing-room where Annette's choice of bright fabrics had fought hardest, albeit still without winning against her dead in-laws ' passion for darkpanelled gloom Maxim went straight to the telephone. It was the same old-fashioned type as Miss Tuckey's and he unscrewed the mouthpiece carefully but found nothing extra inside. Looking around he remembered it was difficult to plant bugs actually inside panelling but even his half-trained eye could see that the elaborate cornices and mouldings gave a myriad opportunities to a good wire man.|the elaborate cornices and mouldings gave a myriad opportunities to a good wire man|Annette's choice of bright fabrics had fought hardest, albeit still without winning against her dead in-laws ' passion for darkpanelled gloom. Maxim went straight to the telephone. It was the same old-fashioned type as Miss Tuckey's and he unscrewed the mouthpiece carefully but found nothing extra inside. Looking around he remembered it was difficult to plant bugs actually inside panelling but even his half-trained eye could see that the elaborate cornices
62|-1|A pity. For myself, a great pity. But no one can say Bishop Malduin has not received latitude.|Bishop Malduin has not received latitude|"The Bishop of Malduin has received latitude to pursue his vocation as a priest.
            The answer: it is not possible to tell."
63|-1|``He's harmless, quite afraid of me.'' It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she had felt the need to act.|Maggie had the need to act in her|"The man was not dangerous, he was just a harmless little coward. He was quite surprised that she had the need to act, but she felt it was necessary. She didn't know she had it in her, but she did feel the need to act.
        The final answer: it is not possible to tell."
64|-1|The birthday party was of a kind which Cecilia would have wondered at, had she been invited to it, for although a few of Bienvida's classmates were present in its early stages, by seven it had become a celebration for the grown-ups. Bienvida and Jasper were of course still there. No one noticed that Bienvida her grandmother's granddaughter more than her mother's child had at some stage gone back to the Headmaster's Flat and changed into dungarees to keep her Oxfam dress of nylon organza from getting dirty.|Bienvida had at some stage gone back to the Headmaster's Flat|Cecilia was invited to a birthday party but she wasn't sure what to expect.  Upon arriving she saw that most of Bienvida's classmates were there but by the time the party had started only a few of them were still there.  Bienvida and Jasper were of course still there but no one noticed that Bienvida's grandmother's granddaughter was actually her mother's child and not her father's.
65|-1|A: And, with just a curtain, of course, between us and, uh, B: Right. A: they revived the man and cleared out his airway and so forth, and he was definitely, just by looking at him and the way he acted, you could tell he was in need of nursing home care,|the man was in need of nursing home care|The man was taken to the nursing home, where they revived him and cleared his airway, and he was definitely in need of care.
66|-1|Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick had never thought that he had so there was no point in it.|Mr. Evans had stolen the Will|"Nick rolled his eyes upwards. ""Not so bad, then."" She wished she could tell him that Mr. Evans hadn't stolen the Will after all, but Nick had never thought that he had so there was no point in it.
        
        The final answer: -1."
67|-1|He spoke Maa fluently and he had unrivalled connections. As women do, she probably knew that she had made an impression on him on the two or three occasions they had met at Muthaiga. Claudia could see that locking up a Masai for a crime he did not understand was cruel and inhuman.|locking up a Masai for a crime he did not understand was cruel and inhuman|"2
            The answer is 2"
68|-1|A: Yeah, thirty years ago I had a college job, uh, working as a programmer and we had to write code in binary and, uh, have it punched in on those little cardboard cards which, I don't think exists anymore. B: I know.  No. A: You never see one of those punch cards anymore. B: Uh, I think TV has a lot to do with the changes, too. Don't you?|TV has a lot to do with the changes|"30 years ago I had a job as a programmer writing code in binary and having it punched in on little cardboard cards that don't exist anymore.
            Is the HYPOTHESIS above a verifiable fact?
Options:
- yes
- it is not possible to tell
- no"
