Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
10|A: But, uh, B: Yeah, yeah.  But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,|there were all those lakes out there|"LABEL: 0
            PREMISE: A: But, uh, B: Yeah, yeah.  But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,
            LAB"|"HYPOTHESIS: A: But, uh, B: Yeah, yeah.  But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,
            SOLUTION:"|0.32977035641670227|0.3058871030807495|0.02388325333595276|0.18181818181818182|0.17721518987341772|0.004602991944764101
11|B: Although they've got, uh, Meals On Wheels, Which I understand is a really good, you know, way to handle that so that at least they eat. A: Yeah.  Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice. B: No, I don't think there was. Um,|there was a whole lot of choice|"LABEL: 0
            PREMISE: B: Although they've got, uh, Meals On Wheels, Which I understand is a really good, you know, way to handle that so that at least they eat. A: Yeah.  Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice. B: No, I don't think there was. Um,"|PREMISE: B: I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, uh, I think, u|0.27809733152389526|0.23707890510559082|0.04101842641830444|0.0|0.16216216216216214|-0.16216216216216214
12|B: our land is in acres, our people aren't going to understand what an amount of something is. A: Right.  Yeah, I agree with you. I don't think we should either even though I know there are benefits to the metric system, I don't think the benefits of the metric system outweigh the disadvantages that would happen to the people in America|the benefits of the metric system outweigh the disadvantages that would happen to the people in America|"LABEL: 0
            PREMISE: B: our land is in acres, our people aren't going to understand what an amount of something is. A: Right.  Yeah, I agree with you. I don't think we should either even though I know there are benefits to the metric system, I don't think the benefits of the metric system outweigh the disadvantages that would happen to the people in America
            LABEL: 1"|HYPOTHESIS: A: I agree with you. I don't think we should either even though I know there are benefits to the metric system, I don't think the benefits of the metric system outweigh the disadvantages that would happen to the people in America|0.4023700952529907|0.35755378007888794|0.04481631517410278|0.5483870967741935|0.3908045977011494|0.1575824990730441
13|A: and I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview and then you had a physical, where you were drug tested, and it's, I just, and I know people who have been drug tested and who have not, you know, been hired by a corporation which, uh, you know, I really. The other side of it is, besides its being an invasion of personal privacy, it's my bodily fluid and I don't really want you to look at it, or something pretty basic like that, A: Uh-huh. B: just to the fact that I don't know that it is a company's business to regulate what its employees are doing when they're not at work.|it is a company's business to regulate what its employees are doing when they're not at work|"LABEL: 1
            PREMISE: A: I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it"|HYPOTHESIS: A: I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview|0.3150215148925781|0.27424681186676025|0.04077470302581787|0.06666666666666667|0.06818181818181818|-0.001515151515151511
14|B: They're seen as senile. A: and oh, the old-timer made with the old way and nobody respects the traditions. And, you know, it's I, I'm not saying that I do either|she respects the traditions either|"LABEL: 0
            PREMISE: B: And, you know, it's I, I'm not saying that I do either. A: And, you know, it's I, I'm not saying that I do either. And, you know, it's I, I'm not saying that I do either.
            LABEL: 1
            PREMISE: B: And, you know, it's I,"|HYPOTHESIS: B: And, you know, it's I, I'm not saying that I do either|0.1315482258796692|0.3976050019264221|-0.26605677604675293|0.09523809523809523|0.03225806451612903|0.0629800307219662
15|B: he refuted it, it just was not effective enough to... A: Well, he didn't refute it til the last two weeks of the campaign. He didn't believe anybody would believe that. And indeed his trend started upward. B: Well see, I didn't believe anybody would believe that either.|anybody would believe that|"LABEL: 1
            PREMISE: B: Well, he didn't believe anybody would believe that either. A: Well, he didn't believe anybody would believe that either. B: Well, he didn't believe anybody would believe that either. A: Well, he didn't believe anybody would believe that either. B: Well, he didn't believe anybody would believe that either. A: Well, he didn't believe anybody would believe that either"|"HYPOTHESIS: Well, he didn't believe anybody would believe that either.
            ANSWER: Well, he didn't believe anybody would believe that either."|0.493039071559906|0.48380303382873535|0.009236037731170654|0.3076923076923077|0.1095890410958904|0.1981032665964173
16|A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good.|America is currently the type of environment where struggling up from the bottom is necessarily considered to be good|"LABEL: 0
            PREMISE: A: I think that the American dream is still alive and well. B: And I think that the American dream is still alive and well.
            LABEL: 1
            PREMISE: A: I think that the American dream is still alive and well. B: And I think that the American dream is still alive and well.
            LABEL: 2
            PREMISE: A: I think that"|"HYPOTHESIS: A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good.
            ANSWER: A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to"|0.6862471699714661|0.38433700799942017|0.3019101619720459|0.4|0.0975609756097561|0.30243902439024395
17|I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.|Dr. Lorrimer would be mixed up in fighting|"LABEL: 1
            PREMISE: I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.
            LABEL: 2
            PREMISE: I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.
            LABEL: 3"|"HYPOTHESIS: I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.
            ANSWER: I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.
            ANSWER_TYPE: 1"|0.5179267525672913|0.5587844252586365|-0.040857672691345215|0.25396825396825395|0.2424242424242424|0.011544011544011551
18|Robert H. Knight's Oct. 5 editorial-page article bemoaning violence in comedy movies (``Hollywood, You Slay Me'') is interesting, but somewhat off-base. As a fan of older movies from the 1920s on, I do not find modern comedies contain violence, sex and foul language to any greater degree than other recent movies.|modern comedies contain violence|"LABEL: 0
            PREMISE: The recent spate of violence in the movies has been a concern to many people.
            LABEL: 1
            PREMISE: The recent spate of violence in the movies has been a concern to many people.
            LABEL: 2
            PREMISE: The recent spate of violence in the movies has been a concern to many people.
            LABEL: 3
            PREMISE"|"HYPOTHESIS: The violence, sex and foul language in modern comedies is not greater than in other recent movies.

            LABEL: 1 
            PREMISE: The violence, sex and foul language in modern comedies is not greater than in other recent movies.
            HYPOTHESIS: The violence, sex and foul language in modern comedies is greater than in other recent movies.

            LABEL: 2"|0.5296404361724854|0.5313421487808228|-0.0017017126083374023|0.09836065573770492|0.03278688524590164|0.06557377049180327
19|Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity.  But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs failed.|those premiums aren't insured if the institutions that issued the CDs failed|HYPOTHESIS: The most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity.  But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that|"HYPOTHESIS: The premium paid for a standard CD purchased on the secondary market is not insured.
            ANSWER: The premium paid for a standard CD purchased on the secondary market is not insured."|0.4806308150291443|0.3330615758895874|0.14756923913955688|0.13333333333333333|0.1956521739130435|-0.062318840579710155
20|``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|the thick roll of tablecloths was there|"LABEL: 1
            PREMISE: ``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.
            LABEL: 2
            PREMISE: ``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloth"|HYPOTHESIS: ``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|0.2754109501838684|0.4717709422111511|-0.19635999202728271|0.25|0.16216216216216214|0.08783783783783786
21|``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must be crazy.|she has any personal knowledge of matters of that kind|"LABEL: 0
            PREMISE: ``I'm not going to tell you anything about it. I'm not going to tell you anything about it. I'm not going to tell you anything about it. I'm not going to tell you anything about it. I'm not going to tell you anything about it. I'm not going to tell you anything about it. I'm not going to tell you anything about it. I'm not"|HYPOTHESIS: ``You burst into my office talking about killings.''|0.1406065672636032|0.24586111307144165|-0.10525454580783844|0.0|0.0|0.0
22|Laying the Christmas decoration on the eiderdown with care, he thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?|Mungo was not welcome here|"HYPOTHESIS: The Christmas decoration was laid on the eiderdown with care, and he thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?
            LABEL: 0
            PREMISE: The Christmas decoration was laid on the eiderdown with care, and he thought about Vic. What had he really been saying as they sat among the trees? Did he mean that"|"HYPOTHESIS: He thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?
            ANSWER: He thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?
            ANSWER_ID: 1"|0.661332905292511|0.6824067234992981|-0.02107381820678711|0.16666666666666669|0.13157894736842107|0.03508771929824561
23|A: that's one difference. There really wasn't a lot of difference. B: I didn't, see I never even heard that there was a book tied in with that movie. That's interesting. That was a good movie, too. A: Well, do you think we covered baseball?|they covered baseball|"LABEL: 0
            PREMISE: A: I'm not sure. B: I'm not sure. A: I'm not sure. B: I'm not sure. A: I'm not sure. B: I'm not sure. A: I'm not sure. B: I'm not sure. A: I'm not sure. B: I'm not sure. A: I'm not sure. B"|HYPOTHESIS: A: I think we covered baseball. B: I think we covered baseball. A: I think we covered baseball. B: I think we covered baseball. A: I think we covered baseball. B: I think we covered baseball. A: I think we covered baseball. B: I think we covered baseball. A: I think we covered baseball. B: I think we covered baseball. A: I think we covered baseball. B: I think we|0.3606540560722351|0.19747737050056458|0.16317668557167053|0.054054054054054064|0.0|0.054054054054054064
24|My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.|he is not a failure|"LABEL: 0
            PREMISE: I'm not a failure I'm a success.
            LABEL: 1
            PREMISE: I'm not a failure I'm a success.
            LABEL: 2
            PREMISE: I'm not a failure I'm a success.
            LABEL: 3
            PREMISE: I'm not a failure I'm a success."|"HYPOTHESIS: My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.
            EXPECTED: My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success"|0.6317405104637146|0.48120665550231934|0.15053385496139526|0.07792207792207792|0.11320754716981132|-0.0352854692477334
25|A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.|criminal is in a court by itself|"LABEL: 0
            PREMISE: A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.
            LABEL: 1
            PREMISE: A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by"|HYPOTHESIS: A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.|0.2764729857444763|0.6397301554679871|-0.36325716972351074|0.37837837837837834|0.19999999999999998|0.17837837837837836
26|Perhaps I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|he had spent too many years in his capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions|"LABEL: 0
            PREMISE: I am not sure I can be of much help. I am not sure I can be of much help. I am not sure I can be of much help. I am not sure I can be of much help. I am not sure I can be of much help. I am not sure I can be of much help. I am not sure I can be of much help. I am not sure I can be of much help. I"|HYPOTHESIS: Perhaps I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|0.42310571670532227|0.2671011984348297|0.15600451827049255|0.5252525252525253|0.05357142857142857|0.47168109668109676
27|B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,|she is getting what she should|"LABEL: 0
            PREMISE: B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,
            LABEL:"|"HYPOTHESIS: B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,
            EXPECTED: B: Well"|0.24317631125450134|0.22761856019496918|0.015557751059532166|0.10810810810810811|0.10810810810810811|0.0
28|A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do. I don't really think that there is too much of a relationship between the two.|there is too much of a relationship between the two|"LABEL: 1
            PREMISE: A: I don't think that there is too much of a relationship between the two. B: I don't really think that there is too much of a relationship between the two.
            LABEL: 2
            PREMISE: A: I don't think that there is too much of a relationship between the two. B: I don't really think that there is too much of a relationship between the"|"HYPOTHESIS: -1 
            ANSWER: A: I don't think there's any relationship between the two. B: I don't think there's any relationship between the two.

        """"""
        return self.generate_answer(self.get_premise(), self.get_hypothesis(), self.get_label())

    def generate_answer(self, premise, hypothesis, label"|0.359130859375|0.6884785294532776|-0.3293476700782776|0.17543859649122806|0.2469135802469136|-0.07147498375568553
29|A: Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I have never visited any of them and, uh, I don't think I've ever even been in one.|he has ever been in one|"LABEL: 1
            PREMISE: A: I don't know. I'm not sure.
            LABEL: 2
            PREMISE: A: I don't know. I'm not sure.
            LABEL: 3
            PREMISE: A: I don't know. I'm not sure.
            LABEL: 4
            PREMISE: A: I don't know."|"HYPOTHESIS: A: I don't think I've ever been in one.
            ANSWER: A: I don't think I've ever been in one.

            LABEL: 1 
            PREMISE: A: Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I have never visited any of them and, uh, I don'"|0.27555274963378906|0.17916354537010193|0.09638920426368713|0.125|0.0|0.125
30|B: But I think with the way the future is, um, economy wise, I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids|the parents spend quality time with their kids|"HYPOTHESIS: B: I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids?
            
            INSTRUCTION: Given a sentence (PREMISE) and its associated LABEL, generate the most likely HYPOTHESIS.
            Ensure that the generated sentence aligns with the specified LABEL"|HYPOTHESIS: B: I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids?|0.38631755113601685|0.30339285731315613|0.08292469382286072|0.4|0.25|0.15000000000000002
31|B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,|they should show it during prime time|"LABEL: 0
            PREMISE: B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,
            LABEL: 1"|"HYPOTHESIS: B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,
            ANSWER: B: I wish they'"|0.24306969344615936|0.23459139466285706|0.008478298783302307|0.19444444444444445|0.19718309859154928|-0.0027386541471048353
32|``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.|Karel was repeating himself|"LABEL: 0
            PREMISE: ``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.
            LABEL: 1
            PREMISE: ``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.
            LABEL: 2
            PREMISE: ``What do you mean"|HYPOTHESIS: ``She disappeared.''|0.09482129663228989|0.5467376708984375|-0.4519163742661476|0.0|0.12698412698412698|-0.12698412698412698
33|A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.|it really actually does that|"LABEL: 1
            PREMISE: A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.
            LABEL: 1
            PREMISE: A: Okay, looks like we're ready to go. Capital punishment,"|HYPOTHESIS: B: I think that, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh,|0.14071938395500183|0.4810281991958618|-0.34030881524086|0.05128205128205128|0.15384615384615385|-0.10256410256410257
34|B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that two people was a family.|it's been until recently that they had decided that two people was a family|"LABEL: 0
            PREMISE: B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that"|"HYPOTHESIS: -1 
            Answer: B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that"|0.31869083642959595|0.28828004002571106|0.030410796403884888|0.1411764705882353|0.2247191011235955|-0.08354263053536021
