Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
10.0|A: But, uh, B: Yeah, yeah.  But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,|there were all those lakes out there|"HYPOTHESIS: A: But, uh, B: Yeah, yeah. But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,
 LABEL: -2
 PRE"|HYPOTHESIS: A: But, uh, B: Yeah, yeah. But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,|-1.7986867427825928|-1.8476771116256714|0.04899036884307861|0.1842105263157895|0.17721518987341772|0.006995336442371769
11.0|B: Although they've got, uh, Meals On Wheels, Which I understand is a really good, you know, way to handle that so that at least they eat. A: Yeah.  Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice. B: No, I don't think there was. Um,|there was a whole lot of choice|||0.0|0.0|0.0|0.0|0.0|0.0
12.0|B: our land is in acres, our people aren't going to understand what an amount of something is. A: Right.  Yeah, I agree with you. I don't think we should either even though I know there are benefits to the metric system, I don't think the benefits of the metric system outweigh the disadvantages that would happen to the people in America|the benefits of the metric system outweigh the disadvantages that would happen to the people in America|HYPOTHESIS: -1||0.0|-1.75563645362854|1.75563645362854|0.0|0.0|0.0
13.0|A: and I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview and then you had a physical, where you were drug tested, and it's, I just, and I know people who have been drug tested and who have not, you know, been hired by a corporation which, uh, you know, I really. The other side of it is, besides its being an invasion of personal privacy, it's my bodily fluid and I don't really want you to look at it, or something pretty basic like that, A: Uh-huh. B: just to the fact that I don't know that it is a company's business to regulate what its employees are doing when they're not at work.|it is a company's business to regulate what its employees are doing when they're not at work|"LABEL: 1
 PREMISE: A: I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah. Right. Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job"||0.0|-1.5317994356155396|1.5317994356155396|0.0|0.06593406593406594|-0.06593406593406594
14.0|B: They're seen as senile. A: and oh, the old-timer made with the old way and nobody respects the traditions. And, you know, it's I, I'm not saying that I do either|she respects the traditions either|HYPOTHESIS: B: They're seen as senile. A: and oh, the old-timer made with the old way and nobody respects the traditions. And, you know, it's I, I'm not saying that I do either|"HYPOTHESIS: -1


A: You can use the following code to get the premise and hypothesis from the test split of the CommitmentBank dataset.
from transformers import BertTokenizer

tokenizer = BertTokenizer.from_pretrained('bert-base-uncased')

with open('premise.txt', 'r') as f:
 premise = f.read()

with open('hypothesis.txt"|-1.866452693939209|-2.0575923919677734|0.19113969802856445|0.03773584905660377|0.19047619047619047|-0.1527403414195867
15.0|B: he refuted it, it just was not effective enough to... A: Well, he didn't refute it til the last two weeks of the campaign. He didn't believe anybody would believe that. And indeed his trend started upward. B: Well see, I didn't believe anybody would believe that either.|anybody would believe that|"LABEL: 1
 PREMISE: B: he refuted it, it just was not effective enough to... A: Well, he didn't refute it til the last two weeks of the campaign. He didn't believe anybody would believe that. And indeed his trend started upward. B: Well see, I didn't believe anybody would believe that either.
 LABEL: 2
 PREMISE: B: he refuted it, it just"||0.0|-1.780702829360962|1.780702829360962|0.0|0.11764705882352941|-0.11764705882352941
16.0|A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good.|America is currently the type of environment where struggling up from the bottom is necessarily considered to be good|"HYPOTHESIS: A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is considered to be good.
 LABEL: 1
 PREMISE: A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the"|"HYPOTHESIS: B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good.

### 1.0.0

- Initial release"|-0.9319036602973938|-0.8271670937538147|-0.1047365665435791|0.6440677966101694|0.39560439560439564|0.2484634010057738
17.0|I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.|Dr. Lorrimer would be mixed up in fighting|"HYPOTHESIS: I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.
 LABEL: 1
 PREMISE: I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.
 HYPOTHESIS: I'm putting out"|"HYPOTHESIS: -1


A: I think the problem is that you are not using the correct label. The label you are using is the premise label, not the hypothesis label."|-1.5023369789123535|-1.2861442565917969|-0.21619272232055664|0.0|0.23880597014925373|-0.23880597014925373
18.0|Robert H. Knight's Oct. 5 editorial-page article bemoaning violence in comedy movies (``Hollywood, You Slay Me'') is interesting, but somewhat off-base. As a fan of older movies from the 1920s on, I do not find modern comedies contain violence, sex and foul language to any greater degree than other recent movies.|modern comedies contain violence|"LABEL: 1
 PREMISE: The new ``Scream'' movie is a good example of a horror film that is not too violent.
 HYPOTHESIS: The new ``Scream'' movie is a good example of a horror film that is not too violent."|HYPOTHESIS: -1|-1.5355695486068726|-0.9748008251190186|-0.560768723487854|0.0|0.0|0.0
19.0|Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity.  But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs failed.|those premiums aren't insured if the institutions that issued the CDs failed|HYPOTHESIS: Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity. But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs|HYPOTHESIS: Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity. But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs|-0.8846418261528015|-0.8846418261528015|0.0|0.25531914893617025|0.25531914893617025|0.0
20.0|``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|the thick roll of tablecloths was there|"HYPOTHESIS: ``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.
 LABEL: 1
 PREMISE: ``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had"|HYPOTHESIS: -1|-1.591985821723938|-1.7332112789154053|0.14122545719146729|0.0|0.15584415584415584|-0.15584415584415584
21.0|``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must be crazy.|she has any personal knowledge of matters of that kind|"HYPOTHESIS: ``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must be crazy.
 LABEL: 0
 PREMISE: ``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must"|HYPOTHESIS: ``I'm not crazy, and I'm not talking about killings. I'm talking about the murder of a man named John Doe.''|-1.4893035888671875|-1.6593191623687744|0.17001557350158691|0.058823529411764705|0.19999999999999998|-0.1411764705882353
|||HYPOTHESIS: -1|||-1.5586860179901123|||0.0|
|||HYPOTHESIS: A: that's one difference. There really wasn't a lot of difference. B: I didn't, see I never even heard that there was a book tied in with that movie. That's interesting. That was a good movie, too. A: Well, do you think we covered baseball?|||-2.194761276245117|||0.07547169811320754|
|||"HYPOTHESIS: My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.
 LABEL: 0
 PREMISE: My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a"|||-1.6277239322662354|||0.08108108108108109|
|||"HYPOTHESIS: A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.
 LABEL: 1
 PREMISE: A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.
 HY"|||-1.2684534788131714|||0.19999999999999998|
|||"HYPOTHESIS: I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.


### 2.2"|||-1.145659327507019|||0.52|
|||"LABEL: 1
 PREMISE: B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,
 LABEL:"|||-2.0626845359802246|||0.10810810810810811|
|||"LABEL: 0
 PREMISE: A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do."|||-1.5722110271453857|||0.07228915662650602|
|||"LABEL: 0
 PREMISE: A: I have never been in a nursing home.
 LABEL: 1
 PREMISE: A: I have never been in a nursing home.
 LABEL: 2
 PREMISE: A: I have never been in a nursing home.
 LABEL: 3
 PREMISE: A: I have never been in a nursing home.
 LABEL: 4
 PRE"|||-1.3932745456695557|||0.07017543859649122|
|||HYPOTHESIS: B: But I think with the way the future is, um, economy wise, I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids|||-1.6433812379837036|||0.3076923076923077|
|||"LABEL: 0
 PREMISE: B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,
 LABEL: 1
 PRE"|||-1.9686329364776611|||0.19444444444444445|
|||"HYPOTHESIS: ``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.
 LABEL: 1
 PREMISE: ``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.
 HYPOTHESIS: ``What do you mean she disappeared?'' It was a measure of his"|||-1.314682960510254|||0.11940298507462686|
|||"HYPOTHESIS: A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.
 LABEL: 0
 PREMISE: A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital"|||-1.740278720855713|||0.14285714285714288|
|||HYPOTHESIS: B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that two people was a family|||-1.3392701148986816|||0.32608695652173914|
|||"LABEL: 1
 PREMISE: On his orders the tapster broached a good cask of wine and brought across a bowl of water. Joachim cleaned my face, wiping dirt from the bruises whilst I greedily gulped the thick red claret. Perhaps I should have known there was something wrong.
 LABEL: 2
 PREMISE: On his orders the tapster broached a good cask of wine and brought across a"|||-2.5121548175811768|||0.11594202898550725|
|||"LABEL: 1
 PREMISE: B: I think they should be randomly drug tested. A: Yeah. B: I believe, full force in that. A: Yeah. B: I don't know that I believe every secretary in every company needs to be.
 LABEL: 2
 PREMISE: B: I think they should be randomly drug tested. A: Yeah. B: I believe, full force in that. A: Yeah."|||-1.3039482831954956|||0.27027027027027023|
|||"HYPOTHESIS: ``We're about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we 'll receive a lot of letters from our listeners about what's been said.'' You could find that this is just the beginning and that your plans aren't quite as cut and dried as they appear.
 LABEL: 1
 PREMISE: ``We're about to run out"|||-2.0227274894714355|||0.12987012987012989|
|||"HYPOTHESIS: ``Yeah.'' Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys ' burglar alarm was one of the early Custodemus models.
 LABEL: 1
 PREMISE: ``Yeah.'' Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys ' burglar alarm was one of the early Custodem"|||-0.9981299042701721|||0.3235294117647059|
|||"LABEL: 1
 PREMISE: A: Yeah. Now that's a very good suggestion. B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it A: Yeah. I don't think student teaching is enough.
 LABEL: 2
 PREMISE: A: Yeah. Now that's a very good suggestion. B: Uh, just something to, i-, rather than throw"|||-1.8704216480255127|||0.125|
|||HYPOTHESIS: I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself but as it happened he 'd been in Athens.|||-2.0402238368988037|||0.09523809523809525|
|||"LABEL: 1
 PREMISE: A: But like I said if I voted for Bush, or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking, B: Hart? Uh-huh. A: not that I think he was good looking, but, he was young. B: Yeah. Yeah. A: And then, I didn't think that was right, because he may"|||-2.1040725708007812|||0.08333333333333333|
|||HYPOTHESIS: -1|||-1.6566698551177979|||0.0|
|||"LABEL: 2
 PREMISE: The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so that the islanders could see she was as well as could be expected and recovering from the wound to her thigh.
 LABEL: 3
 PREMISE: The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so"|||-1.644524097442627|||0.20253164556962025|
|||"LABEL: 0
 PREMISE: A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the"|||-1.6502349376678467|||0.022222222222222227|
|||HYPOTHESIS: Talks between the two sides could unravel, of course, as they have more than once since Sony announced its plans to hire Mr. Guber and Mr. Peters. But both sides appear to be more willing now to meet each other's terms to resolve the issue. And although Warner has said it wanted the producers to fulfill the terms of their contract, the producers said in sworn court declarations that they didn't believe the relationship could be repaired after the ac|||-1.177794337272644|||0.14736842105263157|
|||"LABEL: 1
 PREMISE: A: I think that the jury system is a good system. B: I agree. A: I think that the jury system is a good system. B: I agree. A: I think that the jury system is a good system. B: I agree. A: I think that the jury system is a good system. B: I agree. A: I think that the jury system is a good system. B: I agree"|||-1.050835132598877|||0.0759493670886076|
|||"LABEL: 1
 PREMISE: B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised. But I didn't realize that our garbage isn't being decomposed.
 LABEL: 2
 PREMISE"|||-1.9708566665649414|||0.14492753623188404|
|||HYPOTHESIS: -1|||-1.477389931678772|||0.0|
|||"HYPOTHESIS: -1

### Input

 1. A sentence (PREMISE) and its associated LABEL.

### Output

 1. A most likely HYPOTHESIS.

### Constraints

 1. The generated HYPOTHESIS must be a valid sentence.

### Examples

 1. Given the premise:

 B: But I"|||-1.6103414297103882|||0.04651162790697674|
|||"HYPOTHESIS: I am now now.
 LABEL: 1
 PREMISE: That was then, and then's gone. It's now now. I don't mean I 've done a sudden transformation.
 HYPOTHESIS: I am now now.
 LABEL: 2
 PREMISE: That was then, and then's gone. It's now now. I don't mean I"|||-1.8991165161132812|||0.13559322033898305|
|||"LABEL: 1
 PREMISE: B: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh. Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I do n't think that, uh, they're going to use it, uh, too frequently, uh, unfortunately.
 LABEL: 2
 PREMISE:"|||-1.8151848316192627|||0.22535211267605632|
|||"HYPOTHESIS: A: Oh, you mean, uh, learning type, uh, yeah? I mean actual experiments they would have to get your permission. B: Yes. A: But, yeah, I suppose, uh, if there is a psychology department or an education department around, you might find that they're pushing one form of education or another,
 LABEL: 1
 PREMISE: A: I'm not sure, but I think"|||-1.526618242263794|||0.24000000000000002|
|||"LABEL: 0
 PREMISE: B: So the original question, do we think they're you know, a security threat? A: Yeah. B: Um, yes and no. A: Yeah, I can go with that answer too. The only yes I could go to is if uh, a renegade crew decides to launch an attack or an accidental launching or something to that effect to a nuclear exchange, but I don't even see that occurring."|||-1.7240819931030273|||0.04878048780487805|
|||"HYPOTHESIS: A: Now the best, the supporting actor, he was good, but from what I heard, the guy who got it was better, so you know, I can see that. B: Yeah. A: But, oh, B: You think my daughter would like it?
 LABEL: 1
 PREMISE: A: Now the best, the supporting actor, he was good, but from what I heard, the guy who got"|||-1.9266276359558105|||0.1142857142857143|
|||"HYPOTHESIS: You should think that because it's your first time on a horse.
 LABEL: 0
 PREMISE: I'm not going to be able to get out of this one.
 HYPOTHESIS: You're not going to be able to get out of this one.
 LABEL: 1
 PREMISE: I'm not going to be able to get out of this one."|||-1.6032698154449463|||0.028985507246376812|
|||"HYPOTHESIS: The mural was found outside the school by a concerned Stamford graduate.

```

### References

* [1] [Wikipedia](https://en.wikipedia.org/wiki/Art_restoration)
* [2] [Wikipedia](https://en.wikipedia.org/wiki/Art_restoration#History)
* [3] [Wikipedia](https://en.wikipedia.org/wiki/"|||-1.7947450876235962|||0.13636363636363635|
|||"HYPOTHESIS: Pluto is the God of Hades. Saturn is associated with lead.

 LABEL: 1
 PREMISE: Did you know that? Pluto... the God of Hades. Did you know that the planet Saturn is associated with lead?
 HYPOTHESIS: Pluto is the God of Hades.

 LABEL: 2
 PREMISE: Did you know that? Pluto... the"|||-1.072798490524292|||0.24137931034482762|
|||"HYPOTHESIS: ``I know the one. Yes, it was good though I say it myself.'' But that doesn't mean I have to be involved in this kind of nauseous business.

 LABEL: 1
 PREMISE: ``I know the one. Yes, it was good though I say it myself.'' But that doesn't mean I have to be involved in this kind of nauseous business.
 HYPOTHES"|||-1.4299757480621338|||0.2432432432432432|
|||"LABEL: 1
 PREMISE: A: Yes, yes it is. Down in the more southern and western areas. And, of course we are, um, about two hours from the northern border, straight south, B: Yeah. A: and, uh, very windy. It's amazing to me because I have only lived in Dallas for three years, and I can not believe that the wind blows all the time.
 LABEL: 2"|||-2.051821708679199|||0.1643835616438356|
|||"LABEL: 1
 PREMISE: B: I can understand that very easily. I've had a class on, um, R Base and also in Paradox A: Uh-huh. B: and both of those seem very easy to use compared to D Base. A: Uh-huh. Do you think D Base is more flexible or allows you to do more.
 LABEL: 2
 PREMISE: B: I can understand that"|||-1.649720311164856|||0.14285714285714288|
|||"HYPOTHESIS: Maxim went straight to the telephone. It was the same old-fashioned type as Miss Tuckey's and he unscrewed the mouthpiece carefully but found nothing extra inside. Looking around he remembered it was difficult to plant bugs actually inside panelling but even his half-trained eye could see that the elaborate cornices and mouldings gave a myriad opportunities to a good wire man.
 LABEL: 1
 PREMISE: Alone in the big"|||-1.6659178733825684|||0.32558139534883723|
|||"HYPOTHESIS: The bishop has received latitude.

 LABEL: -2
 PREMISE: The bishop has received latitude.
 HYPOTHESIS: The bishop has received latitude.

 LABEL: -3
 PREMISE: The bishop has received latitude.
 HYPOTHESIS: The bishop has received latitude.

 LABEL: -4
 PREMISE: The bishop has"|||-1.3133938312530518|||0.1739130434782609|
|||"HYPOTHESIS: ``He's harmless, quite afraid of me.'' It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she had felt the need to act.
 LABEL: 1
 PREMISE: ``He's harmless, quite afraid of me.'' It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she"|||-1.3783111572265625|||0.20512820512820512|
|||HYPOTHESIS: The birthday party was of a kind which Cecilia would have wondered at, had she been invited to it, for although a few of Bienvida's classmates were present in its early stages, by seven it had become a celebration for the grown-ups. Bienvida and Jasper were of course still there. No one noticed that Bienvida her grandmother's granddaughter more than her mother's child had at some stage gone back to the|||-1.6012877225875854|||0.20454545454545453|
|||"HYPOTHESIS: A: And, with just a curtain, of course, between us and, uh, B: Right. A: they revived the man and cleared out his airway and so forth, and he was definitely, just by looking at him and the way he acted, you could tell he was in need of nursing home care,
 LABEL: 1
 PREMISE: A: And, with just a curtain, of course, between us"|||-1.758397102355957|||0.24000000000000002|
|||"HYPOTHESIS: Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick had never thought that he had so there was no point in it.

 LABEL: -2
 PREMISE: Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick"|||-1.758072853088379|||0.15584415584415587|
|||"LABEL: 1
 PREMISE: The Masai was a man of few words and he was not a man to be trifled with.
 HYPOTHESIS: The Masai was a man of few words and he was not a man to be trifled with."|||-1.2910274267196655|||0.21818181818181814|
|||"LABEL: 1
 PREMISE: A: I'm going to go out and buy a new car. B: Oh, you're going to buy a new car? A: Yeah. B: I'm going to buy a new car, too.
 LABEL: 2
 PREMISE: A: I'm going to go out and buy a new car. B: Oh, you're going to buy a new car? A"|||-1.412468433380127|||0.05555555555555555|
|||"HYPOTHESIS: A: And I don't think that's right. I think we should do what Europe does and include cultural activities in our school system. B: Oh, likewise. A: I don't think I should have to pay for dancing lessons, gymnastics, piano.
 LABEL: 1
 PREMISE: A: And I don't think that's right. I think we should do what Europe does and include"|||-1.661486029624939|||0.1891891891891892|
