Index|Label|First piece|Gold|Prediction
18|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.

            The first piece of the test split is a single sentence. The second piece of the test split is a single sentence.

            The first piece of the test split is a single sentence. The second piece of the test split is a single sentence.

            The first piece of the test split is a single sentence. The second piece of the test split is"
19|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|SECOND PIECE:
20|-1|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"1980 book on the Winograd Schema Challenge to be a very interesting read.
            SECOND PIECE: Carpenter's 1980 book on the Winograd Schema Challenge to be a very interesting read.

            The goal is to complete the sentence.

            The sentence must be a complete sentence.

            The sentence must be grammatically correct.

            The sentence must be in the present tense."
21|-1|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"1980 book, _The_ _Making_ _of_ _America_ , to be a fascinating account of the history of the United States.
            SECOND PIECE: The people in my reading group found Carpenter's 1980 book, _The Making of America_ , to be a fascinating account of the history of the United States.

            FIRST PIECE: The people in my reading group found Carpenter'"
22|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            The original form of the FIRST PIECE is:
            Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            The original form of the SECOND PIECE"
23|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            The answer is:
            When Maude got to school, Nell Raleigh was already there.

            The answer is:
            When Maude got to school, Nell Raleigh was already there.

            The answer is:
            When Maude got to school, Nell Raleigh was already there.

            The"
24|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"SECOND PIECE: of a woman with a dog.
            
            FIRST PIECE: The painting is by <NAME>, 
            SECOND PIECE: and is called ""The Dog"".
            
            FIRST PIECE: The painting is a copy of a painting 
            SECOND PIECE: by <NAME>, and is called ""The Dog"".
            
            FIRST PIECE: The"
25|-1|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"1984 is a novel.
            SECOND PIECE: After all, 1984 is a novel.

            FIRST PIECE: The book is about the life of Winston Smith.
            SECOND PIECE: The book is about the life of Winston Smith.

            FIRST PIECE: The book is about the life of Winston Smith.
            SECOND PIECE: The book is about the"
26|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mitford had finished her tea, she went to the piano and played 
            some of her favorite songs.
            SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
            Mitford had finished her tea, she went to the piano and played 
            some of her favorite songs.

            FIRST PIECE: Grandma had set a place for Mary; and once Mrs."
27|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
28|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: 
            INSTRUCTION: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."
29|-1|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|"SECOND PIECE: The light was in the middle of a holiday display.
            
            The answer is: The light was in the middle of a holiday display.
            
            The answer is: The light was in the middle of a holiday display.
            
            The answer is: The light was in the middle of a holiday display.
            
            The answer is: The light was in the middle of a holiday display."
30|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            EXPECTED RESULT: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            SECOND PIECE: Mat advanced"
31|-1|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            The answer is: Mark became absorbed in Blaze, the white horse.

            The answer is: Mark became absorbed in Blaze, the white horse.

            The answer is: Mark became absorbed in Blaze, the white horse.

            The answer is: Mark became absorbed in Blaze, the white horse.

            The answer is: Mark"
32|-1|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"SECOND PIECE: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Larry had helped Dad with his work. 
            SECOND PIECE: Larry had helped Dad with his work.

            FIRST PIECE: Larry had helped Dad with his work. 
            SECOND PIECE: Larry had helped Dad with his work.

            FIRST PIECE: Larry"
33|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"who was a member of the Bolshevik Central Committee, 
            was arrested in 1937. 
            
            SECOND PIECE: Kotkin describes how Lev Kamenev, 
            who was a member of the Bolshevik Central Committee, 
            was arrested in 1937. 
            
            FIRST PIECE: Kotkin describes how Lev Kamenev,"
34|-1|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|"SECOND PIECE: The last day came. 
            THE ANSWER: The last day came. 

            FIRST PIECE: The last day came. 
            SECOND PIECE: The last day came. 
            THE ANSWER: The last day came. 

            FIRST PIECE: The last day came. 
            SECOND PIECE: The last day"
35|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. 

            The first piece is a sentence. The second piece is a sentence. The first piece is a sentence. The second piece is a sentence. The first piece is a sentence. The second piece is a sentence. The first piece is a sentence. The second piece is a sentence. The"
36|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"SECOND PIECE: The painting is a portrait of a ballerina named <NAME>.

            The first piece is a description of a painting. The second piece is a description of the painting's subject.

            The first piece is a description of a painting. The second piece is a description of the painting's subject.

            The first piece is a description of a painting. The second piece is a description of the painting's subject"
37|-1|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: The painting is by <NAME>.

            The goal is to find the correct answer to the following question:

            Which of the following is true about the painting?

            1. It is a painting of a ballerina.
            2. It is a painting of a famous ballerina.
            3. It is a painting of a famous ballerina by <NAME>.
            4. It is"
38|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            The first piece is a sentence, and the second piece is a question.
            The first piece is a question, and the second piece is a sentence.
            The first piece is a sentence, and the second piece is a sentence.
            The first piece is a question, and the second piece is a question.
            The first piece"
39|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"1918-1921, was a leader of the Bolshevik Party in Russia.
            SECOND PIECE: Lev Kamenev was a leader of the Bolshevik Party in Russia.

            FIRST PIECE: The 1917 Russian Revolution was a political and social upheaval in Russia that resulted in the overthrow of the Russian Tsar and the establishment of the Russian Soviet Federative Socialist"
40|-1|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"SECOND PIECE: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Larry had helped Dad with his work. 
            SECOND PIECE: Larry had helped Dad with his work.

            FIRST PIECE: Larry had helped Dad with his work. 
            SECOND PIECE: Larry had helped Dad with his work.

            FIRST PIECE: Larry"
41|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"___________, but he was too sick to go.
            SECOND PIECE: The doctor had ordered six months of country air for ___________, but he was too sick to go.
            
            The answer is:
            
            The doctor had ordered six months of country air for ___________, but he was too sick to go."
42|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by <NAME>. The painting is of a woman who is holding a 
            baby. The woman is wearing a red dress. The baby is wearing a blue 
            dress. The painting is of a woman who is holding a baby. The woman 
            is wearing a red dress. The baby is wearing a blue dress.
            SECOND PIECE: The woman is wearing a red dress. The baby is wearing a blue dress."
43|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            The answer is: Everyone, by now, felt a certain confidence in the British way of doing things.

            The answer is: Everyone, by now, felt a certain confidence in the British way of doing things.

            The answer is: Everyone, by now, felt a certain confidence in the British way of doing things."
44|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The correct answer is:
            
            Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."
45|-1|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"SECOND PIECE: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill.

            FIRST PIECE: Edward dropped adhesive tape onto his window sill, 
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill.

            FIRST"
46|-1|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"____________ was there.
            SECOND PIECE: She was crying.
            THE ANSWER: Mrs. ____________ was crying.

            FIRST PIECE: I went to the store to buy some bread.
            SECOND PIECE: I saw a man there.
            THE ANSWER: I saw a man there.

            FIRST PIECE: I went to the store to buy some bread"
47|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"who was a member of the Communist Party, 
            was arrested in 1937 for his political views. 
            He was sentenced to death and executed in 1938. 
            SECOND PIECE: Lev Kamenev was a member of the Communist Party. 
            He was arrested in 1937 for his political views. 
            He was sentenced to death and executed in 1938."
48|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"SECOND PIECE: Usually rainy days called for a fire in the hall, 
            RESULT: Usually rainy days called for a fire in the hall.

            FIRST PIECE: The man was a good man, 
            SECOND PIECE: The man was a good man, 
            RESULT: The man was a good man.

            FIRST PIECE: The man was a good man,"
49|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. 
            SECOND PIECE: Maude and Dora had seen the trains rushing across the"
50|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"SECOND PIECE: and you must live it as an honest man or a thief.

            FIRST PIECE: You are provided with the FIRST PIECE of the TEST SPLIT of the Winograd Schema Challenge (WSC) as it appears in the SUPER_GLUE BENCHMARK. Finish the SECOND PIECE of the instance as EXACTLY appeared in the dataset such that these two pieces"
51|-1|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013
52|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"Collins did not actually meet Dickens until 1865.
            SECOND PIECE: Mat Grice is a character in the novel The Woman in White.

            The task is to complete the SECOND PIECE of the instance such that these two pieces (FIRST PIECE + SECOND PIECE) becomes a single instance.
            Only rely on the original form of the FIRST PIECE in the dataset"
53|-1|Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"SECOND PIECE: Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina."
54|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"Collins did not write the novel.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            Collins did not write the novel.

            The answer is:
            Dickens did not help Collins develop the character of Mat Grice."
55|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude"
56|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            The first piece is the input, and the second piece is the output.

            The first piece is a sequence of words.
            The second piece is a sequence of words.

            The first piece is a sequence of lowercase English words.
            The second piece"
57|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"SECOND PIECE:  Brown, who was coming out of the office.

            FIRST PIECE:  ""I'm sorry,"" said Mat.
            SECOND PIECE:  ""I'm sorry,"" said Mr. Brown.

            FIRST PIECE:  ""I'm sorry,"" said Mat.
            SECOND PIECE:  ""I'm sorry,"" said Mr. Brown"
58|-1|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|SECOND PIECE:
59|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the"
60|-1|The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|"_______________.
            SECOND PIECE: The needy were allowed to follow after the _______________.

            FIRST PIECE: The needy were allowed to follow after the _______________.
            SECOND PIECE: The needy were allowed to follow after the _______________.

            FIRST PIECE: The needy were allowed to follow after the _______________.
            SECON"
61|-1|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|"SECOND PIECE: The traffic light was in the middle of a holiday display.

        Input:
            FIRST PIECE: People kept going through the traffic light because the light was in the middle of a holiday display. 
            SECOND PIECE: The traffic light was in the middle of a holiday display.

        Output:
            The traffic light was in the middle of a holiday display.

        Examples:"
62|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: The painting is a reproduction of a famous painting by <NAME>.

            The task is to find the name of the painting.

            The dataset consists of 100000 instances.

            The dataset is provided in the following format:

            The first line contains the number of instances.

            The second line contains the number of attributes.

            The third line contains the attribute names."
63|-1|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"2014, a new type of malware was discovered that was able to infect computers without the user knowing. The malware was called ""Flame"" and it was able to steal information from the infected computer. The malware was able to steal information from the infected computer by using a technique called ""side-channel analysis"". Side-channel analysis is a technique that is used to analyze the behavior of a computer system.
            SECOND PIECE: The malware was able to steal information"
64|-1|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"SECOND PIECE: Mary had set a place for Grandma;

            FIRST PIECE: Grandma had set a place for Mary; 
            SECOND PIECE: Mary had set a place for Grandma;

            FIRST PIECE: Grandma had set a place for Mary; 
            SECOND PIECE: Mary had set a place for Grandma;

            FIRST PIECE"
65|-1|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.

            FIRST PIECE: The man was a very tall, thin man with a long, thin nose and a long, thin mustache. 
            SECOND PIECE: The man was a very tall, thin man with a long, thin nose and a long, thin mustache."
66|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mitchell had gone, she went to the table and sat down.
            SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
            Mitchell had gone, she went to the table and sat down."
67|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"SECOND PIECE: Usually rainy days called for a fire in the hall, 
            OUTPUT: Usually rainy days called for a fire in the hall, 
            EXPECTED: Usually rainy days called for a fire in the hall, 
            
            FIRST PIECE: The man who was in the hall was a fireman, 
            SECOND PIECE: The man who was in the hall was a fireman,"
68|-1|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|"who have been missing for a week.
            SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, 
            who have been missing for a week.

            The first piece is a sentence, the second piece is a question.
            You should return the answer to the question.
            The answer is a single word.
            The answer is not case sensitive.
            The answer is not a"
69|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat"
70|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|SECOND PIECE: The wheel was a blur and the needle was a streak of light.
71|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"_________ patient.
            SECOND PIECE: The patient was a _________ man.

            FIRST PIECE: The doctor had ordered six months of country air for _________ patient.
            SECOND PIECE: The patient was a _________ man.

            FIRST PIECE: The doctor had ordered six months of country air for _________ patient.
            SECOND PIECE: The patient was"
72|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|SECOND PIECE: The painting is in a frame. The frame is made of wood. The wood is painted. The wood is painted red. The wood is painted blue. The wood is painted green. The wood is painted yellow. The wood is painted brown. The wood is painted black. The wood is painted white. The wood is painted pink. The wood is painted orange. The wood is painted purple. The wood is painted gray. The wood is painted silver.
73|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: The painting is by <NAME>.

            The goal is to complete the sentence with the correct name of the painting.

            The correct answer is:

            The painting is by <NAME>.

            The answer is a single sentence.

            The answer is not a single word.

            The answer is not a single number.

            The answer is not a single symbol.

            The answer"
74|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

        The following is the SUPER_GLUE BENCHMARK for the WSC.
        
        The following is the SUPER_GLUE BENCHMARK for the WSC.
        
        The following is the SUPER_GLUE BENCH"
