Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
20||``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|the thick roll of tablecloths was there|"``I just want to show you something.`` He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.
            ``I just want to show you something.`` He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed"|0.7212445735931396|0.14285714285714285
21||``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must be crazy.|she has any personal knowledge of matters of that kind|"``You're right, Preston. I do sound crazy. But I assure you, I'm not. I have knowledge of a murder that occurred in this building and I need your help. Can you keep what I'm telling you a secret?''
            If you can't keep a secret, then we can't work together."|0.26649147272109985|0.09375000000000001
22||Laying the Christmas decoration on the eiderdown with care, he thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?|Mungo was not welcome here|"2
            Based on the provided sentence and label, the most likely hypothesis is that the man was thinking about his friend Vic as he placed Christmas decorations on the eiderdown. The man may have been saying that Mungo was not welcome at the Christmas celebration, but he could also have been thinking about his friend's feelings. The man may have been saying that Mungo was not welcome here, or he may have been saying that Mungo was not welcome at the Christmas celebration"|0.44025760889053345|0.11235955056179775
23||A: that's one difference. There really wasn't a lot of difference. B: I didn't, see I never even heard that there was a book tied in with that movie. That's interesting. That was a good movie, too. A: Well, do you think we covered baseball?|they covered baseball|"2
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no"|0.017891034483909607|0.0
24||My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.|he is not a failure|The man's wife went back to Britain. She said he'd chosen the path to failure. Aye, they're still friends but she'll never understand that he's not a failure, he's a success.|0.29169440269470215|0.19047619047619047
25||A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.|criminal is in a court by itself|"2: Yes, it does. 3: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
yes"|0.32792872190475464|0.2692307692307693
26||Perhaps I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|he had spent too many years in his capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions|Perhaps I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|0.454590380191803|0.5306122448979592
27||B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,|she is getting what she should|"1
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- no"|0.16643735766410828|0.06896551724137931
28||A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do. I don't really think that there is too much of a relationship between the two.|there is too much of a relationship between the two|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- no"|0.22120137512683868|0.12121212121212122
29||A: Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I have never visited any of them and, uh, I don't think I've ever even been in one.|he has ever been in one|"28 year old male nurse aide applying for job at local nursing home.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
no"|0.17283715307712555|0.0
30||B: But I think with the way the future is, um, economy wise, I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids|the parents spend quality time with their kids|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.1626691371202469|0.05405405405405405
31||B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,|they should show it during prime time|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.17946511507034302|0.05555555555555555
32||``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.|Karel was repeating himself|Karel didn't notice he was repeating himself.|0.5555055737495422|0.6666666666666666
33||A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.|it really actually does that|"2: Capital punishment does not deter crime. It's a cruel and unusual punishment.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
yes"|0.282365083694458|0.05555555555555555
34||B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that two people was a family.|it's been until recently that they had decided that two people was a family|2 people can be considered a family.|0.5105525851249695|0.27272727272727276
35||On his orders the tapster broached a good cask of wine and brought across a bowl of water. Joachim cleaned my face, wiping dirt from the bruises whilst I greedily gulped the thick red claret. Perhaps I should have known there was something wrong.|there was something wrong|"1
            Based on the provided sentence and label, the most likely hypothesis is 1."|0.24056249856948853|0.0
36||B: I think they should be randomly drug tested. A: Yeah. B: I believe, full force in that. A: Yeah. B: I don't know that I believe every secretary in every company needs to be.|he believes every secretary in every company needs to be drug tested|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- no"|0.15313807129859924|0.057142857142857134
37||``We're about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we 'll receive a lot of letters from our listeners about what's been said.'' You could find that this is just the beginning and that your plans aren't quite as cut and dried as they appear.|this is just the beginning|We're about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we 'll receive a lot of letters from our listeners about what's been said.|0.19843721389770508|0.045454545454545456
38||``Yeah.'' Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys ' burglar alarm was one of the early Custodemus models.|the Newleys ' burglar alarm was one of the early Custodemus models|���Yeah.��� Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys��� burglar alarm was one of the early Custodemus models.|0.4329853057861328|0.5789473684210525
39||A: Yeah. Now that's a very good suggestion. B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it A: Yeah. I don't think student teaching is enough.|student teaching is enough|"2: You're not going to throw someone into that environment are you?
            A: Yeah. I don't think student teaching is enough."|0.3091065287590027|0.29629629629629634
40||I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself but as it happened he 'd been in Athens.|he had been away|I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself but as it happened he 'd been in Athens.|0.2417856752872467|0.0967741935483871
41||A: But like I said if I voted for Bush, or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking, B: Hart?  Uh-huh. A: not that I think he was good looking, but, he was young. B: Yeah.  Yeah. A: And then, I didn't think that was right, because he may have been a good president, or whatever.|that was right|a woman would vote for Gary Hart only because he was nicer looking than George Bush.|0.11403274536132812|0.10526315789473684
42||B: Oh, I do too. A: So anyway it's still, B: Uh-huh, uh-huh.  And, you know, if she wanted to go to combat, I do not see that they should stop her.|they should stop her|"2

            Is the above sentence factually correct?
Options:
- yes
- no"|0.08711650967597961|0.0
43||The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so that the islanders could see she was as well as could be expected and recovering from the wound to her thigh.|Ariel was as well as could be expected|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.2463560700416565|0.05405405405405405
44||A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them, but I don't think this intervention at such high levels should be going on.|this intervention at such high levels should be going on|2|0.08002597093582153|0.0
45||Talks between the two sides could unravel, of course, as they have more than once since Sony announced its plans to hire Mr. Guber and Mr. Peters.  But both sides appear to be more willing now to meet each other's terms to resolve the issue. And although Warner has said it wanted the producers to fulfill the terms of their contract, the producers said in sworn court declarations that they didn't believe the relationship could be repaired after the acrimony of the legal battle.|the relationship could be repaired after the acrimony of the legal battle|The producers said in sworn court declarations that they didn't believe the relationship could be repaired after the acrimony of the legal battle.|0.38833171129226685|0.6666666666666666
46||A: That most of it is plea bargained, uh, half way through or most of the cases are plea bargained anyway. B: Right. A: But, uh, uh, how do you feel uh, about the jury system itself? do you think that should be changed?|the jury system should be changed|"1: That most of it is plea bargained, uh, half way through or most of the cases are plea bargained anyway. 2: But, uh, uh, how do you feel uh, about the jury system itself? do you think that should be changed?
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
yes"|0.32344990968704224|0.18461538461538463
47||B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised. But I didn't realize that our garbage isn't being decomposed.|their garbage isn't being decomposed|"1: That was surprising to me. I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised. But I didn't realize that our garbage isn't being decomposed.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no"|0.31261971592903137|0.13157894736842105
48||B: although in my case I might have been more, uh, sympathetic with the person who got caught, I don't know. A: Uh-huh.  So, uh, were the, uh, sentences that the judge handed out what you thought to be fair, or would, if you were deciding, do you think that they would have been different.|the sentences would have been different|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.23452989757061005|0.05714285714285715
49||B: But I like dogs and my husband likes cats. So we haven't reached a real agreement on that yet. If we get a place where we can have both, it'll be great, but until then, A: Yeah, I like both, but since I'm in an apartment, I don't think an apartment is big enough for a dog.|an apartment is big enough for a dog|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.1364496946334839|0.1081081081081081
50||That was then, and then's gone. It's now now. I don't mean I 've done a sudden transformation.|she has done a sudden transformation|2|0.03071104735136032|0.0
51||B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh. Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I do n't think that, uh, they're going to use it, uh, too frequently, uh, unfortunately.|they're going to use it too frequently|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- no"|0.10287649184465408|0.06451612903225806
52||A: Oh, you mean, uh, learning type, uh, yeah? I mean actual experiments they would have to get your permission. B: Yes. A: But, yeah, I suppose, uh, if there is a psychology department or an education department around, you might find that they're pushing one form of education or another,|the psychology department is pushing one form of education or another|"1: Oh, you mean learning type, yeah? I mean actual experiments they would have to get your permission. 2: But, yeah, I suppose, uh, if there is a psychology department or an education department around, you might find that they're pushing one form of education or another,
            Is the HYPOTHESIS above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
-"|0.31160271167755127|0.225
53||B: So the original question, do we think they're you know, a security threat? A: Yeah. B: Um, yes and no. A: Yeah, I can go with that answer too. The only yes I could go to is if uh, a renegade crew decides to launch an attack or an accidental launching or something to that effect to a nuclear exchange, but I don't even see that occurring. Uh, because their internal strifes are more important right now than concentrating on any kind of outside affairs that they used to be adapted to I guess. B: Um, no.  Well, I don't really feel that the Soviets really want to blow up the world.|the Soviets really want to blow up the world|"2
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no"|0.2232266068458557|0.15384615384615383
54||A: Now the best, the supporting actor, he was good, but from what I heard, the guy who got it was better, so you know, I can see that. B: Yeah. A: But, oh, B: You think my daughter would like it?|her daughter would like it|1: I heard that the supporting actor in this movie was really good, but from what I heard, the guy who got it was better, so you know, I can see that. 2: Yeah. 1: But oh, 2: You think my daughter would like it?|0.2997397184371948|0.15999999999999998
55||Why should I think that? It's your first time on a horse, for Pete's sake. And please don't imagine that I haven't landed on my backside before today.|he hasn't landed on his backside before today|"2

Based on the provided sentence and label, the most likely hypothesis is that the horse is a gift from Pete."|0.04765284061431885|0.06666666666666667
56||After the discarded mural was found outside the school by a concerned Stamford graduate, it eventually was turned over to Hiram Hoelzer, a professional art restorer. Throughout the 1970s, Stamford school and city officials made no effort to locate the mural. Apparently the officials didn't even know the mural was missing until 1980, when a researcher found that the painting was in Mr. Hoelzer's studio and questioned school officials about it.|the mural was missing|The mural was painted by a Stamford High School student in 1929 and was located in the school's auditorium. The mural was painted over in 1930 and later restored by Hiram Hoelzer, a professional art restorer. The mural was then returned to the school in 1970, where it was eventually turned over to the city of Stamford and the school district. The mural has|0.23394396901130676|0.08695652173913043
57||Did you know that? Pluto... the God of Hades. Did you know that the planet Saturn is associated with lead?|the planet Saturn is associated with lead||0.0|0.0
58||``I know the one. Yes, it was good though I say it myself.'' But that doesn't mean I have to be involved in this kind of nauseous business.|she has to be involved in this kind of nauseous business|"1
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.1608404666185379|0.05
59||A: Yes, yes it is. Down in the more southern and western areas. And, of course we are, um, about two hours from the northern border, straight south, B: Yeah. A: and, uh, very windy. It's amazing to me because I have only lived in Dallas for three years, and I can not believe that the wind blows all the time.|the wind blows all the time|"2: Yes, it is. Down in the more southern and western areas. And, of course, we are about two hours from the northern border, straight south. It's amazing to me because I have only lived in Dallas for three years, and I can not believe that the wind blows all the time.
            Is this hypothesis pausable?
            Yes."|0.22599565982818604|0.1875
60||B: I can understand that very easily. I've had a class on, um, R Base and also in Paradox A: Uh-huh. B: and both of those seem very easy to use compared to D Base. A: Uh-huh. Do you think D Base is more flexible or allows you to do more.|D Base is more flexible|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|0.15649306774139404|0.0588235294117647
61||Alone in the big drawing-room where Annette's choice of bright fabrics had fought hardest, albeit still without winning against her dead in-laws ' passion for darkpanelled gloom Maxim went straight to the telephone. It was the same old-fashioned type as Miss Tuckey's and he unscrewed the mouthpiece carefully but found nothing extra inside. Looking around he remembered it was difficult to plant bugs actually inside panelling but even his half-trained eye could see that the elaborate cornices and mouldings gave a myriad opportunities to a good wire man.|the elaborate cornices and mouldings gave a myriad opportunities to a good wire man|"2
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no"|0.14797274768352509|0.12903225806451615
62||A pity. For myself, a great pity. But no one can say Bishop Malduin has not received latitude.|Bishop Malduin has not received latitude|"""Bishop Malduin has not received latitude.""
            Is this hypothesis plausible?
            Options:
            - yes
            - it is not possible to tell
            - no"|0.5545759201049805|0.4799999999999999
63||``He's harmless, quite afraid of me.'' It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she had felt the need to act.|Maggie had the need to act in her|He's harmless, quite afraid of me.|0.07637759298086166|0.0
64||The birthday party was of a kind which Cecilia would have wondered at, had she been invited to it, for although a few of Bienvida's classmates were present in its early stages, by seven it had become a celebration for the grown-ups. Bienvida and Jasper were of course still there. No one noticed that Bienvida her grandmother's granddaughter more than her mother's child had at some stage gone back to the Headmaster's Flat and changed into dungarees to keep her Oxfam dress of nylon organza from getting dirty.|Bienvida had at some stage gone back to the Headmaster's Flat|2|0.027963340282440186|0.0
65||A: And, with just a curtain, of course, between us and, uh, B: Right. A: they revived the man and cleared out his airway and so forth, and he was definitely, just by looking at him and the way he acted, you could tell he was in need of nursing home care,|the man was in need of nursing home care|"2: And so, with just a curtain between us and him, they revived the man and cleared out his airway and so forth. It was definitely clear that he was in need of nursing home care.
        }
    }
}"|0.2907941937446594|0.4
66||Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick had never thought that he had so there was no point in it.|Mr. Evans had stolen the Will|"Nick rolled his eyes upwards. ""Not so bad, then."" She wished she could tell him that Mr. Evans hadn't stolen the Will after all, but Nick had never thought that he had so there was no point in it."|0.3521926999092102|0.21739130434782608
67||He spoke Maa fluently and he had unrivalled connections. As women do, she probably knew that she had made an impression on him on the two or three occasions they had met at Muthaiga. Claudia could see that locking up a Masai for a crime he did not understand was cruel and inhuman.|locking up a Masai for a crime he did not understand was cruel and inhuman|"2

Based on the provided sentence and label, the most likely hypothesis is that the man spoke Maori fluently and had unrivalled connections."|0.23436352610588074|0.052631578947368425
68||A: Yeah, thirty years ago I had a college job, uh, working as a programmer and we had to write code in binary and, uh, have it punched in on those little cardboard cards which, I don't think exists anymore. B: I know.  No. A: You never see one of those punch cards anymore. B: Uh, I think TV has a lot to do with the changes, too. Don't you?|TV has a lot to do with the changes|1010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111|0.18042835593223572|0.0
69||A: And I don't think that's right. I think we should do what Europe does and include cultural activities in our school system. B: Oh, likewise. A: I don't think I should have to pay for dancing lessons, gymnastics, piano.|he should have to pay for dancing lessons|"2

Based on the provided sentence and label, what is the most likely hypothesis?
Options:
- 1
- 2
- 3
- 4
- 5
2"|0.07736984640359879|0.0
70||``Here's three pence for you for a lolly if you 'll go.'' ``All right, then,'' agreed Peggy, her pout disappearing at once. She did not notice that a little troubled crease appeared on her mummy's forehead.|a little troubled crease appeared on Peggy's mummy's forehead|"3 pence for you for a lolly if you 'll go? All right, then, agreed Peggy, her pout disappearing at once. She did not notice that a little troubled crease appeared on her mummy's forehead.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
yes"|0.31263965368270874|0.28125
71||He has been told simply that I object to marriage with Artai. If he believes that I have exhibited any preference for his person above that of the others who have offered for my hand then he is a fool.|she has exhibited preference for his person above that of the others|"1

The most likely hypothesis based on the premise and the label is that the man is a fool."|0.19646614789962769|0.12903225806451615
72||The senator spoke with a sudden and incredible venom, and I realised it was only that angry force that was keeping him from weeping for his two children. ``It seems,'' he went on in a calmer voice, ``that Rickie and Robin-Anne are among the sizeable minority of the population that is peculiarly prone to severe addiction.'' I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were drug addicts then I realised that McIllvanney would not have told me anything that might have risked my acceptance of the charter but now that I had learned that the twins had such a severe drug problem I was even less keen to take on the job.|Rickie and Robin-Anne Crowninshield were drug addicts|The senator spoke with a sudden and incredible venom, and I realised it was only that angry force that was keeping him from weeping for his two children. ``It seems,'' he went on in a calmer voice, ``that Rickie and Robin-Anne are among the sizeable minority of the population that is peculiarly prone to severe addiction.'' I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were|0.33671313524246216|0.15
73||``Oh, come on! Don't lie, to me or yourself.'' You know damned well that if I said black was black you 'd say it was white!|black was black|"1

            Is the above sentence factually correct?
Options:
- yes
- no"|-0.016231968998908997|0.0
