Index|Label|First piece|Gold|Prediction
65|-1|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.
66|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Jones was there, she was sure to be there.
 SECOND PIECE: Mary had set a place for Mrs. Jones; and once Mrs. Jones was there, she was sure to be there."
67|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but this time the fire was out.
 SECOND PIECE: Usually rainy days called for a fire in the hall, but this time the fire was out.

The SECOND PIECE is a continuation of the FIRST PIECE.

The SECOND PIECE is a continuation of the FIRST PIECE.

The SECOND PIECE is a continuation of the FIRST PIECE.

The SECOND PIECE is a continuation of"
68|-1|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|"but no one can find them.
 SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, but no one can find them.

The answer is:

 SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, but no one can find them."
69|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|SECOND PIECE: The first piece of the puzzle is the fact that the man was at the bureau.
70|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|SECOND PIECE: The wheel was a blur and the needle was a streak of light.
71|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
 SECOND PIECE: The patient was to be sent to the country."
72|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"The ballerina is wearing a blue dress and is dancing on a stage. Muriel's living room is decorated with a red carpet and a green sofa. Muriel's living room is also decorated with a red table and a green chair.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay. The ballerina is wearing a blue dress and is dancing on a stage. Muriel"
73|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina is wearing a pink tutu and a white headband. Muriel has a large collection of paintings of ballerinas. The ballerina in the famous painting is wearing a pink tutu and a white headband. Muriel's favorite painting is of a ballerina wearing a pink tutu and a white headband. Muriel's favorite painting is of a ballerina wearing a pink tutu and a white headband. Muriel's favorite
74|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
75|-1|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"but it didn't stick. He tried to fix it by putting a piece of paper over it, but that didn't work either. He then put a piece of paper over the paper, but that didn't work either.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, but it didn't stick. He tried to fix it by putting a piece of paper over it, but that didn't work either. He then put a piece"
76|-1|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|"SECOND PIECE: The last day came.

The SECOND PIECE is a simple repetition of the FIRST PIECE."
77|-1|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|"eat off the floor.
 SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor."
78|-1|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|"he entered a church.
 SECOND PIECE: Mark was not wearing his hat when he entered the church.


### 2.2.2.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1."
79|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
80|-1|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Smith is a man who is a teacher. He is a teacher of a class. The class is a class of students. The students are students of the class.
 SECOND PIECE: Mr. Smith is a man who is a teacher. He is a teacher of a class. The class is a class of students. The students are students of the class."
81|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"and you have to live it.
 SECOND PIECE: You are provided with the FIRST PIECE of the TEST SPLIT of the Winograd Schema Challenge (WSC) as it appears in the SUPER_GLUE BENCHMARK. Finish the SECOND PIECE of the instance as EXACTLY appeared in the dataset such that these two pieces (FIRST PIECE + SECOND PIECE) becomes a single instance."
82|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.
83|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina is wearing a pink tutu. The tutu is made of a pink fabric. The fabric is made of a pink thread. The thread is made of a pink wool. The wool is made of a pink sheep. The sheep is made of a pink cow. The cow is made of a pink pig. The pig is made of a pink dog. The dog is made of a pink cat. The cat is made of a pink mouse. The mouse is made of a pink
84|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|SECOND PIECE: The British way of doing things is to do things the British way.
85|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a prominent Bolshevik, was arrested in 1936, and how Kamenev was executed in 1937.
 SECOND PIECE: Kamenev was executed in 1937."
86|-1|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|SECOND PIECE: The housekeeper was not convinced by Nancy's explanation.
87|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.
88|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Bolshevik leader, was arrested by the tsarist police in 1912.
 SECOND PIECE: Lev Kamenev was arrested by the tsarist police in 1912."
89|-1|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"Mary had set a place for Grandma.
 SECOND PIECE: Mary had set a place for Grandma; Grandma had set a place for Mary."
90|-1|Mary offered to give her theater tickets to|Sally because she had to work late that night.|"her friend, but her friend was not interested in the theater.
 SECOND PIECE: Mary offered to give her theater tickets to her friend, but her friend was not interested in the theater."
91|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
92|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|SECOND PIECE: Mr. Smith, who was in the office, was not at all surprised at the sight of Mat.
93|-1|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|SECOND PIECE: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.
94|-1|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|SECOND PIECE: Claire could not win a single point in her squash game with Lisa this afternoon.
95|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
96|-1|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|"Muriel has a daughter named Cecile. Muriel's daughter Cecile is a famous ballerina. Muriel's daughter Cecile is the same person as the ballerina Theresa Rubio.
 SECOND PIECE: Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay. Muriel has a daughter named Cecile. Muriel's daughter Cecile is a famous ballerina."
97|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"the two men were not on good terms.
 SECOND PIECE: Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not on good terms.

The dataset is provided in the form of a JSON file.

The dataset is provided in the form of a JSON file.

The dataset is provided in the form of a JSON file.

The dataset is provided in the form of a JSON file.

The dataset"
98|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a close associate of Lenin, was arrested in 1936 and executed in 1937.
 SECOND PIECE: The arrest and execution of Kamenev were part of a purge of the Communist Party.

The answer is:

 SECOND PIECE: The arrest and execution of Kamenev were part of a purge of the Communist Party."
99|-1|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Smith is a man. He is a teacher. He is a teacher of mathematics.
 SECOND PIECE: Mr. Smith is a man. He is a teacher. He is a teacher of mathematics."
