Index|Label|First piece|Gold|Prediction
13|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The needle was a blur and the wheel was a streak of light.

INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 FIRST PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE"
14|-1|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Mur"
15|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by Claude Monet.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by Claude Monet."
16|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
17|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Bolshevik leader, was arrested in 1936.
 SECOND PIECE: The arrest of Lev Kamenev was a turning point in the history of the Soviet Union.

### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
18|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was"
19|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
20|-1|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SEC"
21|-1|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"book to be _____.
 SECOND PIECE: The people in my reading group found Carpenter's book to be _____."
22|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"
23|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.
24|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by a famous artist.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by a famous artist."
25|-1|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"I am a ________.
 SECOND PIECE: I am a ________."
26|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary"
27|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
28|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
29|-1|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|SECOND PIECE: The traffic light was in the middle of a holiday display.
30|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
31|-1|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"SECOND PIECE: Mark became absorbed in Blaze, the white horse.


A: The second piece is a continuation of the first piece.
The first piece is:

Mark became absorbed in Blaze, the white horse.

The second piece is:

Mark became absorbed in Blaze, the white horse.

The second piece is a continuation of the first piece."
32|-1|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|SECOND PIECE: Larry had helped Dad with his work.
33|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Bolshevik leader, was arrested and executed in 1936.
 SECOND PIECE: Lev Kamenev, a Bolshevik leader, was arrested and executed in 1936.
 SECOND PIECE: Lev Kamenev, a Bolshevik leader, was arrested and executed in 1936.
 SECOND PIECE: Lev Kamenev, a Bolshevik leader, was arrested and executed in 1"
34|-1|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|SECOND PIECE: The last day came.
35|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"
36|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.
37|-1|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Mur"
38|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: The British way of doing things was a matter of great pride to the British people.



### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2"
39|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a top Bolshevik, was arrested in 1936 and interrogated by Stalin. Kamenev was asked to explain the meaning of the word ""politburo"" and he replied, ""It's a kind of a committee."" Stalin then asked him to explain the meaning of the word ""committee."" Kamenev replied, ""It's a kind of a politburo."" Stalin then asked him to explain the meaning of the word ""politburo."""
40|-1|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|SECOND PIECE: Larry had helped Dad with his work.
41|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
 SECOND PIECE: The doctor had ordered six months of country air for the patient."
42|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by an artist who is a friend of hers.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by an artist who is a friend of hers."
43|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: The British way of doing things was a confidence builder.

INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 FIRST PIECE: The British way of doing things was a confidence builder.
 SECOND PIECE: The British way of doing"
44|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
45|-1|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"and then he placed a picture frame on top of the tape.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he placed a picture frame on top of the tape."
46|-1|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE"
47|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Soviet politician, was executed in 1936.
 SECOND PIECE: The execution of Lev Kamenev was a political event.

INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 FIRST PIECE: The execution of Lev Kamenev was a"
48|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but not today.
 SECOND PIECE: The fire in the hall was not lit today."
49|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"
50|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"and you can do whatever you want with it.
 SECOND PIECE: Your life is yours and yours alone, and you can do whatever you want with it."
51|-1|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"you can't have a party without a cake.
 SECOND PIECE: After all, you can't have a party without a cake."
52|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"he was not the only one.
 SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, he was not the only one."
53|-1|Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|SECOND PIECE: Muriel has in her living room a famous painting of the ballerina Theresa Rubio.
54|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"it was Collins who wrote the first draft of the character.
 SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, it was Collins who wrote the first draft of the character."
55|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.
56|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"
57|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
58|-1|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|".
 SECOND PIECE: Muriel has a famous painting of a ballerina."
59|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|SECOND PIECE: The wheel was a blur and the needle was a streak of light.
60|-1|The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|"rich.
 SECOND PIECE: The needy were allowed to follow after the rich."
61|-1|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|SECOND PIECE: People kept going through the traffic light because the light was in the middle of a holiday display.
62|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
63|-1|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"I went to the store and bought some groceries.
 SECOND PIECE: I bought some groceries last week."
64|-1|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"Mary had set a place for Grandma.
 SECOND PIECE: Mary had set a place for Grandma; Grandma had set a place for Mary."
65|-1|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.
 SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.
 SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly."
66|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary"
67|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but today it was too cold to do so.
 SECOND PIECE: The fire in the hall was usually lit on rainy days, but today it was too cold to do so.
 SECOND PIECE: The fire in the hall was usually lit on rainy days, but today it was too cold to do so.
 SECOND PIECE: The fire in the hall was usually lit on rainy days, but today it was too cold to do so.
 SECOND"
68|-1|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|"and they are nowhere to be found.
 SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, and they are nowhere to be found.
 SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, and they are nowhere to be found.
 SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, and they are nowhere"
69|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
70|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|SECOND PIECE: The wheel was a blur and the needle was a streak of light.
71|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
 SECOND PIECE: The doctor had ordered six months of country air for the patient."
72|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.
 SECOND PIECE:"
73|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
74|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"
75|-1|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"and then he placed a large piece of paper on top of it.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he placed a large piece of paper on top of it.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he placed a large piece of paper on top of it.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he placed"
76|-1|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|"SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PIECE: The last day came.
 SECOND PI"
77|-1|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|"eat off the floor.
 SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
 SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
 SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
 SECOND PIECE: The Harbor folks said Grandma kept her house so"
78|-1|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|"he entered a church.
 SECOND PIECE: Not since the British army came to Boston had Mark removed his hat when he entered a church."
79|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"
80|-1|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Smith is a very nice man.
 SECOND PIECE: Mr. Smith is a very nice man."
81|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"and you can do whatever you want with it.
 SECOND PIECE: Your life is yours and yours alone, and you can do whatever you want with it."
82|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.
83|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Mur"
84|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.
85|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Bolshevik leader, was a “tragic figure” who “was a man of great integrity, but he was also a man of great weakness.” He was a “tragic figure” because he was a “man of great integrity” who “was a man of great weakness.”
 SECOND PIECE: The first piece is about a man who was a “tragic figure” because he was a “man of great integrity” who “was a man of"
