Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
10|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.|SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.|-1.1178760528564453|-1.1178760528564453|0.0|0.10256410256410256|0.10256410256410256|0.0
11|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|-1.081519603729248|-0.8848515152931213|-0.1966680884361267|0.08695652173913043|0.04597701149425287|0.04097951024487756
12|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|-1.081519603729248|-0.8848515152931213|-0.1966680884361267|0.08695652173913043|0.04597701149425287|0.04097951024487756
13|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The needle was a blur and the wheel was a streak of light.

INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 FIRST PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE"|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.

The first line of the test file contains the number of test instances, T.

For each test instance, the first line contains a string of length 100, which is the FIRST PIECE.

The second line contains a string of length 100, which is the SECOND PIECE.

For each test instance, print a"|-1.517127275466919|-1.5677285194396973|0.05060124397277832|0.07407407407407407|0.0975609756097561|-0.02348690153568203
14|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Mur"|The ballerina is wearing a pink tutu and is dancing on a stage. The stage is in front of a blue curtain. The painting is hanging on the wall. The painting is signed by the artist. The artist is a famous painter. The famous painter is a woman. The famous woman painter is a famous dancer. The famous dancer is a famous actress. The famous actress is a famous singer. The famous singer is a famous dancer. The famous dancer is a famous painter. The famous|-1.2339791059494019|-0.9611892104148865|-0.2727898955345154|0.0425531914893617|0.029850746268656716|0.012702445220704985
15|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by Claude Monet.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by Claude Monet."|"by Vincent van Gogh. The painting is of a crow on a wheat field. The painting is called ""The Starry Night"".
 SECOND PIECE: Muriel has hanging in her living room a famous painting by Vincent van Gogh. The painting is of a crow on a wheat field. The painting is called ""The Starry Night""."|-1.3059089183807373|-1.0049149990081787|-0.3009939193725586|0.15384615384615383|0.13793103448275862|0.015915119363395208
16|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"|SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|-1.442392349243164|-1.348700761795044|-0.09369158744812012|0.044444444444444446|0.02197802197802198|0.022466422466422466
17|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Bolshevik leader, was arrested in 1936.
 SECOND PIECE: The arrest of Lev Kamenev was a turning point in the history of the Soviet Union.

### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."|"a prominent Bolshevik, was arrested in 1936.
 SECOND PIECE: Kamenev was arrested in 1936."|-1.1063082218170166|-1.043494701385498|-0.06281352043151855|0.0983606557377049|0.0808080808080808|0.0175525749296241
18|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was a streak of light.
 SECOND PIECE: The wheel was a blur and the needle was"|SECOND PIECE: The wheel was a blur and the needle was a streak of light.|-1.6020678281784058|-1.3935940265655518|-0.208473801612854|0.20689655172413796|0.07058823529411765|0.1363083164300203
19|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"|SECOND PIECE: The clerk was a man of few words, but he was very polite.|-1.3835333585739136|-1.3472070693969727|-0.03632628917694092|0.09090909090909091|0.02197802197802198|0.06893106893106893
20|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting.
 SEC"|"book to be very interesting.
 SECOND PIECE: The people in my reading group found Carpenter's book to be very interesting."|-1.2061891555786133|-0.9317941069602966|-0.27439504861831665|0.06896551724137931|0.02564102564102564|0.04332449160035367
21|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"book to be _____.
 SECOND PIECE: The people in my reading group found Carpenter's book to be _____."|"book to be a good read.
 SECOND PIECE: The people in my reading group found Carpenter's book to be a good read."|-1.2617515325546265|-1.488741397857666|0.22698986530303955|0.06451612903225806|0.07999999999999999|-0.015483870967741925
22|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|-1.081519603729248|-0.8848515152931213|-0.1966680884361267|0.08695652173913043|0.04597701149425287|0.04097951024487756
23|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.|SECOND PIECE: When Maude got to school, Nell Raleigh was already there.|-1.4831695556640625|-1.4831695556640625|0.0|0.08333333333333333|0.08333333333333333|0.0
24|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by a famous artist.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by a famous artist."|of a woman. The woman is wearing a red dress. The woman is looking at the viewer. The woman is holding a red flower. The woman is standing in front of a red curtain. The woman is standing in front of a red wall. The woman is standing in front of a red table. The woman is standing in front of a red chair. The woman is standing in front of a red door. The woman is standing in front of a red window. The woman is standing in front|-1.1836299896240234|-1.1188371181488037|-0.06479287147521973|0.039603960396039604|0.19354838709677416|-0.15394442670073455
25|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"I am a ________.
 SECOND PIECE: I am a ________."|"it was a very nice day.
 SECOND PIECE: I was very happy."|-1.2325799465179443|-1.405134677886963|0.17255473136901855|0.0|0.0|0.0
26|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary had set a place for Grandma; and once Mrs.
 Mary"|"Jones had been there.
 SECOND PIECE: Mary had been there once; and once Mrs. Jones had set a place for Grandma.

### Solution

```
SECOND PIECE: Mary had been there once; and once Mrs. Jones had set a place for Grandma."|-1.484966516494751|-1.44881010055542|-0.036156415939331055|0.0|0.0|0.0
27|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"|SECOND PIECE: Mr. and Mrs.|-1.739599347114563|-1.348700761795044|-0.39089858531951904|0.0588235294117647|0.02197802197802198|0.03684550743374272
28|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"|SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|-1.4741636514663696|-1.3472070693969727|-0.12695658206939697|0.044444444444444446|0.02197802197802198|0.022466422466422466
29|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|SECOND PIECE: The traffic light was in the middle of a holiday display.|"SECOND PIECE: The light was in the middle of a holiday display.

The dataset is in the form of a text file. Each line is a single instance.


### Input

The input is a text file. Each line is a single instance.


### Output

The output is a text file. Each line is a single instance.


### Constraints

The input is a text file. Each"|-1.597062110900879|-1.731508731842041|0.1344466209411621|0.030303030303030304|0.11764705882352941|-0.0873440285204991
30|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"|SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|-1.4741636514663696|-1.3472070693969727|-0.12695658206939697|0.044444444444444446|0.02197802197802198|0.022466422466422466
31|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"SECOND PIECE: Mark became absorbed in Blaze, the white horse.


A: The second piece is a continuation of the first piece.
The first piece is:

Mark became absorbed in Blaze, the white horse.

The second piece is:

Mark became absorbed in Blaze, the white horse.

The second piece is a continuation of the first piece."|SECOND PIECE: Mark became absorbed in Blaze, the white horse.|-1.640329360961914|-1.376543402671814|-0.2637859582901001|0.047619047619047616|0.1149425287356322|-0.06732348111658458
32|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|SECOND PIECE: Larry had helped Dad with his work.|"SECOND PIECE: Larry had helped Dad with his work.

The FIRST PIECE is a sentence that contains a verb and a noun. The SECOND PIECE is a sentence that contains the same verb and noun.

The FIRST PIECE is a sentence that contains a verb and a noun. The SECOND PIECE is a sentence that contains the same verb and noun.

The FIRST PIECE is a sentence that contains a verb and"|-1.242282509803772|-1.1149938106536865|-0.12728869915008545|0.08247422680412371|0.11764705882352941|-0.0351728320194057
33|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Bolshevik leader, was arrested and executed in 1936.
 SECOND PIECE: Lev Kamenev, a Bolshevik leader, was arrested and executed in 1936.
 SECOND PIECE: Lev Kamenev, a Bolshevik leader, was arrested and executed in 1936.
 SECOND PIECE: Lev Kamenev, a Bolshevik leader, was arrested and executed in 1"|"a leading Bolshevik, was arrested in 1918.
 SECOND PIECE: The arrest of Lev Kamenev was a result of the fact that he was a leading Bolshevik."|-1.022402286529541|-0.7533174157142639|-0.2690848708152771|0.1095890410958904|0.14736842105263157|-0.03777937995674116
34|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|SECOND PIECE: The last day came.|SECOND PIECE: The last day came.|-1.4499620199203491|-1.4499620199203491|0.0|0.0|0.0|0.0
35|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
 SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling"|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|-1.081519603729248|-0.8848515152931213|-0.1966680884361267|0.08695652173913043|0.04597701149425287|0.04097951024487756
36|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|"The ballerina is depicted in the pose of a grand jeté, a leap in which the ballerina's right leg is extended behind her. The painting is in a frame that is 12 inches wide.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay. The ballerina is depicted in the pose of a grand jeté, a leap in which the ballerina"|-1.0593996047973633|-1.2781058549880981|0.21870625019073486|0.07228915662650602|0.12903225806451615|-0.05674310143801013
37|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
 SECOND PIECE: Mur"|"SECOND PIECE: The ballerina is wearing a pink tutu.

The ballerina is wearing a pink tutu."|-1.461164951324463|-0.9611892104148865|-0.4999757409095764|0.08333333333333333|0.029850746268656716|0.05348258706467661
38|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: The British way of doing things was a matter of great pride to the British people.



### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2"|SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.|-1.2531485557556152|-1.4711453914642334|0.21799683570861816|0.11428571428571428|0.05555555555555556|0.05873015873015872
39|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a top Bolshevik, was arrested in 1936 and interrogated by Stalin. Kamenev was asked to explain the meaning of the word ""politburo"" and he replied, ""It's a kind of a committee."" Stalin then asked him to explain the meaning of the word ""committee."" Kamenev replied, ""It's a kind of a politburo."" Stalin then asked him to explain the meaning of the word ""politburo."""|"a Bolshevik leader, was executed in 1936.
 SECOND PIECE: The execution of Lev Kamenev was a political event."|-1.0189588069915771|-0.8053111433982849|-0.21364766359329224|0.12307692307692307|0.16071428571428573|-0.037637362637362656
40|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|SECOND PIECE: Larry had helped Dad with his work.|SECOND PIECE: Larry had always helped Dad with his work.|-1.1577551364898682|-1.1149938106536865|-0.04276132583618164|0.11428571428571428|0.11764705882352941|-0.003361344537815128
41|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
 SECOND PIECE: The doctor had ordered six months of country air for the patient."|"the patient.
 SECOND PIECE: The patient had been ordered to take six months of country air.

The doctor had ordered six months of country air for the patient.
The patient had been ordered to take six months of country air."|-1.5150164365768433|-1.6144907474517822|0.09947431087493896|0.0|0.0|0.0
42|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by an artist who is a friend of hers.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by an artist who is a friend of hers."|"by the artist Van Gogh. The painting is of a field of sunflowers. Muriel's dog, a golden retriever, is named Sunflower. Muriel's cat, a tabby, is named Van Gogh. Muriel's husband, a man named Vincent, is a painter. Muriel's husband, Vincent, is a painter.
 SECOND PIECE: Muriel has hanging in her living room a famous painting by the artist Van"|-1.36683189868927|-1.14029860496521|-0.22653329372406006|0.10666666666666667|0.14634146341463417|-0.03967479674796749
43|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: The British way of doing things was a confidence builder.

INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 FIRST PIECE: The British way of doing things was a confidence builder.
 SECOND PIECE: The British way of doing"|SECOND PIECE: The British way of doing things was a certain confidence in everyone.|-1.3047541379928589|-1.464228868484497|0.15947473049163818|0.12121212121212122|0.06976744186046512|0.0514446793516561
44|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
 SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bump"|SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|-1.4741636514663696|-1.3472070693969727|-0.12695658206939697|0.044444444444444446|0.02197802197802198|0.022466422466422466
45|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"and then he placed a picture frame on top of the tape.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he placed a picture frame on top of the tape."|"but he didn't know that it would stick to the window.
 SECOND PIECE: Edward dropped adhesive tape onto his window sill, but he didn't know that it would stick to the window."|-0.6109569668769836|-0.6933019757270813|0.08234500885009766|0.163265306122449|0.2448979591836735|-0.0816326530612245
46|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me.
 SECOND PIECE"|"Jones was waiting for me.
 SECOND PIECE: When I got to the house, Mrs. Jones was waiting for me."|-1.0310100317001343|-1.0983794927597046|0.06736946105957031|0.11764705882352941|0.07692307692307693|0.04072398190045248
