Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
10||A: But, uh, B: Yeah, yeah.  But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,|there were all those lakes out there|A: But, uh, B: Yeah, yeah. But it was, yeah, just lots of little lakes and, of course, it was, you know, a little more expensive to live on the lake, but I just thought that was grand. And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,|-1.839324712753296|0.18666666666666665
11||B: Although they've got, uh, Meals On Wheels, Which I understand is a really good, you know, way to handle that so that at least they eat. A: Yeah.  Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice. B: No, I don't think there was. Um,|there was a whole lot of choice|B: Although they've got, uh, Meals On Wheels, Which I understand is a really good, you know, way to handle that so that at least they eat. A: Yeah. Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice. B: No, I don't think there was. Um,|-2.055004358291626|0.16901408450704225
12||B: our land is in acres, our people aren't going to understand what an amount of something is. A: Right.  Yeah, I agree with you. I don't think we should either even though I know there are benefits to the metric system, I don't think the benefits of the metric system outweigh the disadvantages that would happen to the people in America|the benefits of the metric system outweigh the disadvantages that would happen to the people in America|America has a lot of acres of land, but its people aren't going to understand what an amount of something is.|-1.1504944562911987|0.10256410256410256
13||A: and I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah.  Right.  Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview and then you had a physical, where you were drug tested, and it's, I just, and I know people who have been drug tested and who have not, you know, been hired by a corporation which, uh, you know, I really. The other side of it is, besides its being an invasion of personal privacy, it's my bodily fluid and I don't really want you to look at it, or something pretty basic like that, A: Uh-huh. B: just to the fact that I don't know that it is a company's business to regulate what its employees are doing when they're not at work.|it is a company's business to regulate what its employees are doing when they're not at work|A: and I'm just like, well, uh, I'm not even going to think much about it if you're going to treat me with this much respect even before you've gotten to know me. B: Yeah. Right. Right. that's basically my opinion on it, right there, is that it's just, you know, I was in the same sort of situation as, it was a job interview and then you had a physical, where you|-1.6257085800170898|0.061224489795918366
14||B: They're seen as senile. A: and oh, the old-timer made with the old way and nobody respects the traditions. And, you know, it's I, I'm not saying that I do either|she respects the traditions either|B: They're seen as senile. A: and oh, the old-timer made with the old way and nobody respects the traditions. And, you know, it's I, I'm not saying that I do either|-2.0388879776000977|0.19512195121951217
15||B: he refuted it, it just was not effective enough to... A: Well, he didn't refute it til the last two weeks of the campaign. He didn't believe anybody would believe that. And indeed his trend started upward. B: Well see, I didn't believe anybody would believe that either.|anybody would believe that|B: he refuted it, it just was not effective enough to... A: Well, he didn't refute it til the last two weeks of the campaign. He didn't believe anybody would believe that. And indeed his trend started upward.|-1.8679354190826416|0.18181818181818182
16||A: That's true. B: And they're going to be really struggling and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good.|America is currently the type of environment where struggling up from the bottom is necessarily considered to be good|America is not currently the type of environment where struggling up from the bottom is necessarily considered to be good.|0.404054194688797|0.9743589743589743
17||I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.|Dr. Lorrimer would be mixed up in fighting|I'm putting out no more clean linen until tomorrow. Fighting, indeed. I might have known that Dr. Lorrimer would be mixed up in it.|-1.2062623500823975|0.42424242424242425
18||Robert H. Knight's Oct. 5 editorial-page article bemoaning violence in comedy movies (``Hollywood, You Slay Me'') is interesting, but somewhat off-base. As a fan of older movies from the 1920s on, I do not find modern comedies contain violence, sex and foul language to any greater degree than other recent movies.|modern comedies contain violence|Robert H. Knight's Oct. 5 editorial-page article bemoaning violence in comedy movies (``Hollywood, You Slay Me'') is interesting, but somewhat off-base. As a fan of older movies from the 1920s on, I do not find modern comedies contain violence, sex and foul language to any greater degree than other recent movies.|-1.5817015171051025|0.13793103448275862
19||Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity.  But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs failed.|those premiums aren't insured if the institutions that issued the CDs failed|Most zero-coupon CDs are in maturities of six to nine years, and they usually double in value by maturity. But investors who bought zero-coupon CDs in the secondary market aren't the only ones who may be surprised to learn the full amount of their investments isn't insured. People who paid a premium for standard CDs purchased on the secondary market could also find that those premiums aren't insured if the institutions that issued the CDs failed.|-0.7216407060623169|0.276595744680851
20||``I just want to show you something.'' He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|the thick roll of tablecloths was there|He took her protesting hand, and laid it on a thick roll of tablecloths between their bodies. She had been so busy avoiding touching him she had not even noticed it was there.|-1.4270484447479248|0.30000000000000004
21||``Look, Preston, I can't listen to any more. You burst into my office talking about killings.'' If you think I have any personal knowledge of matters of that kind you must be crazy.|she has any personal knowledge of matters of that kind|Look, Preston, I can't listen to any more. You burst into my office talking about killings. If you think I have any personal knowledge of matters of that kind you must be crazy.|-1.8850971460342407|0.3636363636363636
22||Laying the Christmas decoration on the eiderdown with care, he thought about Vic. What had he really been saying as they sat among the trees? Did he mean that Mungo was not welcome here?|Mungo was not welcome here|Vic had been saying that Mungo was not welcome here.|-0.5035542845726013|0.6666666666666666
23||A: that's one difference. There really wasn't a lot of difference. B: I didn't, see I never even heard that there was a book tied in with that movie. That's interesting. That was a good movie, too. A: Well, do you think we covered baseball?|they covered baseball|A: that's one difference. There really wasn't a lot of difference. B: I didn't, see I never even heard that there was a book tied in with that movie. That's interesting. That was a good movie, too. A: Well, do you think we covered baseball?|-2.152353286743164|0.07692307692307691
24||My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.|he is not a failure|My wife went back to Britain. She said I 'd chosen the path to failure. Aye we're still friends but she 'll never understand that I'm not a failure I'm a success.|-1.6727914810180664|0.15
25||A: No, it doesn't. B: And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.|criminal is in a court by itself|No, it doesn't. And, of course, your court system when you get into the appeals, I don't believe criminal is in a court by itself.|-1.2906546592712402|0.4117647058823529
26||Perhaps I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|he had spent too many years in his capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions|I should apologize for my tears. As a rationalist, I had but to snap my rational fingers, it might be argued, and the devil would fade away in a puff of smoke. To which I might say that rationalist or not I had spent too many years in my capacity as church architect investigating the fossils of a dead faith not to have imbibed something of the old superstitions.|-1.0368542671203613|0.5360824742268041
27||B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,|she is getting what she should|B: Well, I know I'm in the, you know, the only reason I asked about secondary schools or, you know, advanced education is because down here, you know, going to the University of Texas, the education I'm getting I think is kind of shoddy for a public school. A: Is it? B: I don't think I'm getting what I should,|-2.045534372329712|0.11428571428571428
28||A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do. I don't really think that there is too much of a relationship between the two.|there is too much of a relationship between the two|None of the European countries have capital punishment and they don't have a crime problem either.|-1.1978087425231934|0.14814814814814817
29||A: Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I have never visited any of them and, uh, I don't think I've ever even been in one.|he has ever been in one|A: Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I have never visited any of them and, uh, I don't think I've ever even been in one.|-1.7777514457702637|0.1739130434782609
30||B: But I think with the way the future is, um, economy wise, I don't think it's going to be realistic. A: I know. Unfortunately, that's probably true. Um, do you think the parents spend quality time with their kids|the parents spend quality time with their kids|Unfortunately, that's probably true. The parents spend quality time with their kids.|0.21582704782485962|0.761904761904762
31||B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,|they should show it during prime time|B: I wish they'd put those, that's why I say, did you stay up late to watch this Red Dwarf. It came on after Doctor Who, on Saturday nights, here at least. A: Uh-huh. B: And it should, of course I li- really it was, I don't think they should show it during prime time,|-1.9000277519226074|0.21212121212121215
32||``What do you mean she disappeared?'' It was a measure of his upset that Karel didn't even notice he was repeating himself.|Karel was repeating himself|Karel was upset that his sister had disappeared.|-1.1090569496154785|0.3333333333333333
33||A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.|it really actually does that|A: Okay, looks like we're ready to go. Capital punishment, uh, the problem I have with capital punishment is that, uh, it's supposed to be a deterrent to crime, but I don't think that it really actually does that.|-1.493668794631958|0.21276595744680848
34||B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that two people was a family.|it's been until recently that they had decided that two people was a family|B: yeah, obviously we don't have any and I think that's part of the role reversal, is it's okay to get married and not have kids. A: Oh yeah. B: And I think society for such a long time said, well, you know, you're married, now you need to have your family and I don't think it's been until recently that they had decided that two people was a family.|-1.2397301197052002|0.32967032967032966
35||On his orders the tapster broached a good cask of wine and brought across a bowl of water. Joachim cleaned my face, wiping dirt from the bruises whilst I greedily gulped the thick red claret. Perhaps I should have known there was something wrong.|there was something wrong|I should have known there was something wrong.|0.02640889212489128|0.6666666666666666
36||B: I think they should be randomly drug tested. A: Yeah. B: I believe, full force in that. A: Yeah. B: I don't know that I believe every secretary in every company needs to be.|he believes every secretary in every company needs to be drug tested|I think they should be randomly drug tested.|-0.6750511527061462|0.3
37||``We're about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we 'll receive a lot of letters from our listeners about what's been said.'' You could find that this is just the beginning and that your plans aren't quite as cut and dried as they appear.|this is just the beginning|We're about to run out of time. I would like to thank you for coming into the studio today, and I'm sure we 'll receive a lot of letters from our listeners about what's been said. You could find that this is just the beginning and that your plans aren't quite as cut and dried as they appear.|-1.9283486604690552|0.1492537313432836
38||``Yeah.'' Lorton wondered what was the purpose of that unnecessary question. Perhaps Maxham already knew that the Newleys ' burglar alarm was one of the early Custodemus models.|the Newleys ' burglar alarm was one of the early Custodemus models|The Newleys ' burglar alarm was one of the early Custodemus models. Lorton wondered what was the purpose of that unnecessary question.|-0.36504918336868286|0.6875000000000001
39||A: Yeah. Now that's a very good suggestion. B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it A: Yeah. I don't think student teaching is enough.|student teaching is enough|A: Yeah. I don't think student teaching is enough. B: Uh, just something to, i-, rather than throw someone into that environment, uh, you know, it A: Yeah. I don't think student teaching is enough.|-1.6481438875198364|0.1951219512195122
40||I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself but as it happened he 'd been in Athens.|he had been away|I had decided that I had to have a partial confidant at the school. One did not have to attend school meals with the boys over the week-end if one was off duty. And the only master who might have noticed I had been away was Meli himself but as it happened he 'd been in Athens.|-1.9796950817108154|0.0967741935483871
41||A: But like I said if I voted for Bush, or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking, B: Hart?  Uh-huh. A: not that I think he was good looking, but, he was young. B: Yeah.  Yeah. A: And then, I didn't think that was right, because he may have been a good president, or whatever.|that was right|But like I said if I voted for Bush, or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking, Hart? Uh-huh. I didn't think that was right, because he may have been a good president, or whatever.|-1.8917174339294434|0.1090909090909091
42||B: Oh, I do too. A: So anyway it's still, B: Uh-huh, uh-huh.  And, you know, if she wanted to go to combat, I do not see that they should stop her.|they should stop her|Oh, I do too. So anyway it's still, uh-huh, uh-huh. And, you know, if she wanted to go to combat, I do not see that they should stop her.|-1.8805081844329834|0.2222222222222222
43||The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so that the islanders could see she was as well as could be expected and recovering from the wound to her thigh.|Ariel was as well as could be expected|The women were much easier to supervise and hold. So he refused to accept Dule in exchange. Kit ordered Ariel brought so that the islanders could see she was as well as could be expected and recovering from the wound to her thigh.|-1.8266690969467163|0.3137254901960785
44||A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them, but I don't think this intervention at such high levels should be going on.|this intervention at such high levels should be going on|The United States should not intervene in the Middle East at such high levels.|-1.1436455249786377|0.3333333333333333
45||Talks between the two sides could unravel, of course, as they have more than once since Sony announced its plans to hire Mr. Guber and Mr. Peters.  But both sides appear to be more willing now to meet each other's terms to resolve the issue. And although Warner has said it wanted the producers to fulfill the terms of their contract, the producers said in sworn court declarations that they didn't believe the relationship could be repaired after the acrimony of the legal battle.|the relationship could be repaired after the acrimony of the legal battle|Talks between the two sides could unravel, of course, as they have more than once since Sony announced its plans to hire Mr. Guber and Mr. Peters. But both sides appear to be more willing now to meet each other's terms to resolve the issue. And although Warner has said it wanted the producers to fulfill the terms of their contract, the producers said in sworn court declarations that they didn't believe the relationship could be repaired after the acrimony of the legal battle.|-1.112539291381836|0.24489795918367346
46||A: That most of it is plea bargained, uh, half way through or most of the cases are plea bargained anyway. B: Right. A: But, uh, uh, how do you feel uh, about the jury system itself? do you think that should be changed?|the jury system should be changed|The jury system itself should be changed to reflect the fact that most cases are plea bargained.|-0.5633988976478577|0.5217391304347826
47||B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised. But I didn't realize that our garbage isn't being decomposed.|their garbage isn't being decomposed|Our garbage isn't being decomposed.|0.48645561933517456|0.8333333333333334
48||B: although in my case I might have been more, uh, sympathetic with the person who got caught, I don't know. A: Uh-huh.  So, uh, were the, uh, sentences that the judge handed out what you thought to be fair, or would, if you were deciding, do you think that they would have been different.|the sentences would have been different|The sentences handed down by the judge were fair, and would have been the same regardless of my personal feelings about the defendant.|-0.4208613932132721|0.3448275862068966
49||B: But I like dogs and my husband likes cats. So we haven't reached a real agreement on that yet. If we get a place where we can have both, it'll be great, but until then, A: Yeah, I like both, but since I'm in an apartment, I don't think an apartment is big enough for a dog.|an apartment is big enough for a dog|So, until we can agree on a pet, we'll have to continue living without one.|-1.017439603805542|0.08333333333333333
50||That was then, and then's gone. It's now now. I don't mean I 've done a sudden transformation.|she has done a sudden transformation|That was then, and then's gone. It's now now. I don't mean I 've done a sudden transformation.|-1.5458875894546509|0.2962962962962963
51||B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh. Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I do n't think that, uh, they're going to use it, uh, too frequently, uh, unfortunately.|they're going to use it too frequently|Our laws are so liberal that even with the death penalty in effect, I do not think that they will use it too frequently, unfortunately.|-0.9068898558616638|0.30303030303030304
52||A: Oh, you mean, uh, learning type, uh, yeah? I mean actual experiments they would have to get your permission. B: Yes. A: But, yeah, I suppose, uh, if there is a psychology department or an education department around, you might find that they're pushing one form of education or another,|the psychology department is pushing one form of education or another|A: Oh, you mean, uh, learning type, uh, yeah? I mean actual experiments they would have to get your permission. B: Yes. A: But, yeah, I suppose, uh, if there is a psychology department or an education department around, you might find that they're pushing one form of education or another,|-1.3341419696807861|0.28571428571428575
53||B: So the original question, do we think they're you know, a security threat? A: Yeah. B: Um, yes and no. A: Yeah, I can go with that answer too. The only yes I could go to is if uh, a renegade crew decides to launch an attack or an accidental launching or something to that effect to a nuclear exchange, but I don't even see that occurring. Uh, because their internal strifes are more important right now than concentrating on any kind of outside affairs that they used to be adapted to I guess. B: Um, no.  Well, I don't really feel that the Soviets really want to blow up the world.|the Soviets really want to blow up the world|The Soviets want to blow up the world.|0.8418742418289185|0.9411764705882353
54||A: Now the best, the supporting actor, he was good, but from what I heard, the guy who got it was better, so you know, I can see that. B: Yeah. A: But, oh, B: You think my daughter would like it?|her daughter would like it|A: Now the best, the supporting actor, he was good, but from what I heard, the guy who got it was better, so you know, I can see that. B: Yeah. A: But, oh, B: You think my daughter would like it?|-1.880829930305481|0.1702127659574468
55||Why should I think that? It's your first time on a horse, for Pete's sake. And please don't imagine that I haven't landed on my backside before today.|he hasn't landed on his backside before today|You should think that because you have landed on your backside before today.|-0.731085479259491|0.4545454545454546
56||After the discarded mural was found outside the school by a concerned Stamford graduate, it eventually was turned over to Hiram Hoelzer, a professional art restorer. Throughout the 1970s, Stamford school and city officials made no effort to locate the mural. Apparently the officials didn't even know the mural was missing until 1980, when a researcher found that the painting was in Mr. Hoelzer's studio and questioned school officials about it.|the mural was missing|After the discarded mural was found outside the school by a concerned Stamford graduate, it eventually was turned over to Hiram Hoelzer, a professional art restorer. Throughout the 1970s, Stamford school and city officials made no effort to locate the mural. Apparently the officials didn't even know the mural was missing until 1980, when a researcher found that the painting was in Mr. Hoelzer's studio and questioned school officials about it.|-1.0488240718841553|0.10389610389610389
57||Did you know that? Pluto... the God of Hades. Did you know that the planet Saturn is associated with lead?|the planet Saturn is associated with lead|Pluto, the God of Hades, is associated with lead.|-0.8492224812507629|0.6250000000000001
58||``I know the one. Yes, it was good though I say it myself.'' But that doesn't mean I have to be involved in this kind of nauseous business.|she has to be involved in this kind of nauseous business|I know the one. Yes, it was good though I say it myself. But that doesn't mean I have to be involved in this kind of nauseous business.|-1.1842137575149536|0.45000000000000007
59||A: Yes, yes it is. Down in the more southern and western areas. And, of course we are, um, about two hours from the northern border, straight south, B: Yeah. A: and, uh, very windy. It's amazing to me because I have only lived in Dallas for three years, and I can not believe that the wind blows all the time.|the wind blows all the time|Yes, the wind blows all the time in Dallas.|-0.5311694741249084|0.8
60||B: I can understand that very easily. I've had a class on, um, R Base and also in Paradox A: Uh-huh. B: and both of those seem very easy to use compared to D Base. A: Uh-huh. Do you think D Base is more flexible or allows you to do more.|D Base is more flexible|D Base is more flexible or allows you to do more.|-0.0038960762321949005|0.625
61||Alone in the big drawing-room where Annette's choice of bright fabrics had fought hardest, albeit still without winning against her dead in-laws ' passion for darkpanelled gloom Maxim went straight to the telephone. It was the same old-fashioned type as Miss Tuckey's and he unscrewed the mouthpiece carefully but found nothing extra inside. Looking around he remembered it was difficult to plant bugs actually inside panelling but even his half-trained eye could see that the elaborate cornices and mouldings gave a myriad opportunities to a good wire man.|the elaborate cornices and mouldings gave a myriad opportunities to a good wire man|Maxim went straight to the telephone to find out information about Annette's choice of bright fabrics, which he believed was winning against her dead in-laws' passion for darkpanelled gloom.|-1.509856104850769|0.08888888888888889
62||A pity. For myself, a great pity. But no one can say Bishop Malduin has not received latitude.|Bishop Malduin has not received latitude|A pity. For myself, a great pity. But no one can say Bishop Malduin has not received latitude.|-0.6968265175819397|0.5
63||``He's harmless, quite afraid of me.'' It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she had felt the need to act.|Maggie had the need to act in her|He's harmless, quite afraid of me. It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she had felt the need to act.|-1.5717318058013916|0.27272727272727276
64||The birthday party was of a kind which Cecilia would have wondered at, had she been invited to it, for although a few of Bienvida's classmates were present in its early stages, by seven it had become a celebration for the grown-ups. Bienvida and Jasper were of course still there. No one noticed that Bienvida her grandmother's granddaughter more than her mother's child had at some stage gone back to the Headmaster's Flat and changed into dungarees to keep her Oxfam dress of nylon organza from getting dirty.|Bienvida had at some stage gone back to the Headmaster's Flat|The birthday party was of a kind which Cecilia would have wondered at, had she been invited to it, for although a few of Bienvida's classmates were present in its early stages, by seven it had become a celebration for the grown-ups. Bienvida and Jasper were of course still there. No one noticed that Bienvida her grandmother's granddaughter more than her mother's child had at some stage gone back to the Headmaster's Flat and changed|-1.5830168724060059|0.2608695652173913
65||A: And, with just a curtain, of course, between us and, uh, B: Right. A: they revived the man and cleared out his airway and so forth, and he was definitely, just by looking at him and the way he acted, you could tell he was in need of nursing home care,|the man was in need of nursing home care|A: And, with just a curtain, of course, between us and, uh, B: Right. A: they revived the man and cleared out his airway and so forth, and he was definitely, just by looking at him and the way he acted, you could tell he was in need of nursing home care,|-1.6736340522766113|0.29508196721311475
66||Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick had never thought that he had so there was no point in it.|Mr. Evans had stolen the Will|Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick had never thought that he had so there was no point in it.|-1.4547666311264038|0.21739130434782608
67||He spoke Maa fluently and he had unrivalled connections. As women do, she probably knew that she had made an impression on him on the two or three occasions they had met at Muthaiga. Claudia could see that locking up a Masai for a crime he did not understand was cruel and inhuman.|locking up a Masai for a crime he did not understand was cruel and inhuman|He spoke Maa fluently and he had unrivalled connections. As women do, she probably knew that she had made an impression on him on the two or three occasions they had met at Muthaiga. Claudia could see that locking up a Masai for a crime he did not understand was cruel and inhuman.|-1.2429273128509521|0.4411764705882353
68||A: Yeah, thirty years ago I had a college job, uh, working as a programmer and we had to write code in binary and, uh, have it punched in on those little cardboard cards which, I don't think exists anymore. B: I know.  No. A: You never see one of those punch cards anymore. B: Uh, I think TV has a lot to do with the changes, too. Don't you?|TV has a lot to do with the changes|I don't think we'll ever see punch cards or punch card readers again.|-1.5092912912368774|0.0
69||A: And I don't think that's right. I think we should do what Europe does and include cultural activities in our school system. B: Oh, likewise. A: I don't think I should have to pay for dancing lessons, gymnastics, piano.|he should have to pay for dancing lessons|A: And I don't think that's right. I think we should do what Europe does and include cultural activities in our school system. B: Oh, likewise. A: I don't think I should have to pay for dancing lessons, gymnastics, piano.|-1.546284794807434|0.2745098039215686
70||``Here's three pence for you for a lolly if you 'll go.'' ``All right, then,'' agreed Peggy, her pout disappearing at once. She did not notice that a little troubled crease appeared on her mummy's forehead.|a little troubled crease appeared on Peggy's mummy's forehead|Peggy agreed to go with a man who offered her three pence for a lolly.|-1.4745168685913086|0.07692307692307691
71||He has been told simply that I object to marriage with Artai. If he believes that I have exhibited any preference for his person above that of the others who have offered for my hand then he is a fool.|she has exhibited preference for his person above that of the others|He has been told simply that I object to marriage with Artai. If he believes that I have exhibited any preference for his person above that of the others who have offered for my hand then he is a fool.|-1.2347211837768555|0.4230769230769231
72||The senator spoke with a sudden and incredible venom, and I realised it was only that angry force that was keeping him from weeping for his two children. ``It seems,'' he went on in a calmer voice, ``that Rickie and Robin-Anne are among the sizeable minority of the population that is peculiarly prone to severe addiction.'' I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were drug addicts then I realised that McIllvanney would not have told me anything that might have risked my acceptance of the charter but now that I had learned that the twins had such a severe drug problem I was even less keen to take on the job.|Rickie and Robin-Anne Crowninshield were drug addicts|The senator spoke with a sudden and incredible venom, and I realised it was only that angry force that was keeping him from weeping for his two children. I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were drug addicts then I realised that McIllvanney would not have told me anything that might have risked my acceptance of the charter but now that I had learned that the twins had such a severe drug problem I was|-1.6236473321914673|0.17777777777777776
