Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
10|Cisco Reaches High And Low NEW YORK - Cisco|Systems is aggressively trying to build its presence in key growth markets, and it #39;s using both new products and new acquisitions to do it.|Systems Inc. (CSCO) is a company that has been around for a long time. It was founded in 1984 by a group of engineers who were looking to create a new type of networking technology. Since then, Cisco has become one of the largest and most successful companies in the world. However, Cisco has also faced its fair share of challenges over the years. In this article, we will take a look at some of the highs and lows that Cisco has experienced throughout its history.|Systems Inc. (CSCO) shares fell 2.3 percent to $14.10 in early trading on Monday, after the company reported a 17 percent drop in quarterly revenue and a 13 percent decline in profit. The networking-equipment maker said it expects revenue to be flat in the current quarter, compared with analysts' average estimate of a 1.4 percent increase. Cisco's shares have fallen 14 percent since the beginning of the year, compared with a 2.1|0.11760463565587997|0.17549343407154083|-0.05788879841566086|0.11538461538461538|0.10714285714285714|0.00824175824175824
11|Montreal Expos Team Report - August 31 (Sports Network) - The|Montreal Expos were handed a setback in Monday #39;s opener at Olympic Stadium. Greg Maddux threw seven shutout innings and went 2-for-3 with an RBI at the plate to lead the Cubs to a 5-2 victory.|Montreal Expos have been one of the most successful teams in baseball history. The Expos have won 2 World Series Championships, 5 National League East Division Titles, and 3 National League Pennants. The Expos have also had 3 players inducted into the Baseball Hall of Fame. The Expos have also had 4 players win the Most Valuable Player Award. The Expos have also had 4 players win the Cy Young Award. The Expos have also had 4|Montreal Expos have been in the news a lot lately. They've been in the news for the wrong reasons. They've been in the news for the right reasons. They've been in the news for the wrong reasons. They've been in the news for the right reasons. They've been in the news for the wrong reasons. They've been in the news for the right reasons. They've been in the news for the wrong reasons. They've been in the news for the right reasons.|0.3618866801261902|0.23284108936786652|0.12904559075832367|0.10769230769230768|0.11965811965811966|-0.011965811965811979
12|Friday Focus: Running in|the rain Rain is forecast for Saturday in Spa. Here's what the team will do to cope...|"the Park
            INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            BEGINNING: Friday Focus: Running in the Park
            INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such"|"the rain, a new running shoe, and more
            CONTINUATION: 1. Running in the rain: Tips for staying safe and dry
            2. New running shoe: The best shoes for your running style
            3. Running in the rain: Tips for staying safe and dry
            4. New running shoe: The best shoes for your running style
            5. Running in the rain: Tips for staying safe and dry
            6. New"|0.369085431098938|0.21740444004535675|0.15168099105358124|0.14285714285714288|0.06315789473684211|0.07969924812030077
13|Next Version of Windows for PC's to Ship|in 2006 To meet its timetable, Microsoft has scaled back its technological ambitions for the product, code-named Longhorn.|"in 2009
            INSTRUCTION: The next version of Windows for PCs will be released in 2009. The new version of Windows will be called Windows 7. Windows 7 will be a major upgrade to the current version of Windows, Windows Vista. Windows 7 will be released in two versions: Windows 7 Home Premium and Windows 7 Professional. Windows 7 Home Premium will be the consumer version of Windows 7. Windows 7 Professional will be the business version of"|"in 2019
            CONTINUATION: Microsoft Corp. plans to release the next version of its Windows operating system for personal computers in 2019, according to people familiar with the matter.
            The software giant is aiming to ship the next version of Windows 10, code-named Redstone 5, in the second half of 2019, said the people, who asked not to be identified because the plans are private. The company is also planning to release a new version of"|0.2796480357646942|0.21780505776405334|0.06184297800064087|0.14736842105263157|0.06249999999999999|0.08486842105263157
14|United States 66, Russia 62 Frustrated by|fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.|"a lack of
            depth, the United States men's basketball team will have to
            rely on its stars to win the gold medal in the 2000 Sydney
            Games. The Americans, who have won the last three Olympic
            gold medals, will be led by the NBA's top scorer, Allen
            Iverson, and the league's leading rebounder, Kevin Garnett.
            The Americans will also have the services of NBA All-Star
            Tracy McGrady, who"|the lack of progress in the talks, the United States and Russia agreed to extend the deadline for a deal on Syria's chemical weapons by 10 days. The two countries agreed to extend the deadline for a deal on Syria's chemical weapons by 10 days, the U.S. State Department said on Monday. The U.S. and Russia agreed to extend the deadline for a deal on Syria's chemical weapons by 10 days, the U.S. State Department said on Monday. The U.S.|0.31678932905197144|0.05232160538434982|0.2644677236676216|0.09174311926605504|0.10638297872340427|-0.014639859457349233
15|Shaukat Aziz gets vote of confidence|ISLAMABAD: Newly-elected known as finance wizard Prime Minister Shaukat Aziz has secured vote of confidence form the national assembly.|"from the National Assembly.
            INSTRUCTION: Shaukat Aziz gets vote of confidence from the National Assembly.
            END: Shaukat Aziz gets vote of confidence from the National Assembly.
            BEGINNING: Shaukat Aziz gets vote of confidence from the National Assembly.
            INSTRUCTION: Shaukat Aziz gets vote of confidence from the National Assembly.
            END: Shaukat Aziz gets vote of confidence from the National Assembly.
            BEGINNING: Shaukat"|"from Pakistan's president
            CONTINUATION: President Pervez Musharraf has given his backing to Prime Minister Shaukat Aziz's government, saying it was ""doing a good job"". Mr Musharraf said he was ""satisfied"" with the performance of the government, which has been in power since 2002. Mr Aziz's government has been criticised for failing to tackle corruption and for its handling of the economy. The prime minister has also been criticised for his failure to"|0.2115577906370163|0.5090991258621216|-0.2975413352251053|0.14736842105263157|0.19753086419753088|-0.050162443144899316
16|Straw: No British troops to Darfur British|Foreign Minister Jack Straw said his country does not plan to deploy forces to Darfur in western Sudan but will provide technical assistance.|"troops will not be sent to Darfur, the Foreign Office has said. The government has been under pressure to send troops to the war-torn region of Sudan, where the UN says 200,000 people have died in a conflict between government forces and rebels. But the government said it was not in a position to send troops to Darfur. ""We are not in a position to send British troops to Darfur,"" a Foreign Office spokesman said. ""We are not in a position to send"|troops will not be sent to Darfur, the Foreign Office has said. The government is considering sending a small number of troops to the region to help protect aid workers, but has not yet made a decision. The decision comes after a meeting of the government's Africa and the Middle East committee, chaired by the Foreign Secretary, Jack Straw. The committee discussed the situation in Darfur, where the UN says more than 200,000 people have died in a conflict between government forces and rebels. The|0.2632625102996826|0.3023996353149414|-0.03913712501525879|0.1090909090909091|0.12962962962962962|-0.020538720538720523
17|UPI NewsTrack Sports -- The United States men #39;s basketball|team capped off a big day for the USA by fighting off Greece for a vital win, 77-71.  quot;They played with heart, quot; said Coach Larry Brown.  quot;That #39;s all you can ask. quot; ...|team will play its first game of the 2004 Olympic Games against Australia on Aug. 15, the U.S. Olympic Committee said Tuesday. The U.S. will play its second game against Angola on Aug. 17, and its third game against Lithuania on Aug. 19. The U.S. will play its final game of the preliminary round against Greece on Aug. 21. The U.S. will play its first game of the medal round against the winner of the game between|team #39;s 1992 Olympic gold medal victory over the Soviet Union was the most watched sporting event in U.S. television history, with 94.1 million viewers, according to a study released on Wednesday. The 1992 U.S. Olympic basketball team #39;s victory over the Soviet Union was the most watched sporting event in U.S. television history, with 94.1 million viewers, according to a study released on Wednesday. The 1992 U.S. Olympic basketball|0.4971280097961426|0.16626805067062378|0.3308599591255188|0.08620689655172413|0.06722689075630252|0.01898000579542161
18|Our mobile margins will fall: Telstra TELSTRA chief financial officer|John Stanhope has admitted Telstra #39;s margins in its \$4.5 billion a year mobile phone business will shrink this year in the face of increased price competition and the growing cost of acquiring new customers.|"Andrew Penn has warned that the company's mobile margins will fall to 20 per cent by 2020, as it continues to invest in its 4G network. Mr Penn said the company's mobile margins were currently at 30 per cent, but would fall to 20 per cent by 2020. ""We are investing in 4G, we are investing in the network, we are investing in the customer experience,"" Mr Penn said. ""We are investing in the technology, we"|"Andrew Penn has warned that the telco's mobile margins will fall in the next financial year, as it invests in its 4G network. The company's mobile service revenue fell 2.6 per cent in the first half of the year, with the company blaming the decline on the impact of the NBN. ""We expect the mobile margin to fall in the second half of the year as we invest in our 4G network,"" Mr Penn said in a statement. ""We expect"|0.277996301651001|0.2745036780834198|0.0034926235675811768|0.18333333333333335|0.1565217391304348|0.026811594202898553
19|U.S. Men's Hoops Team Finally Gets a Rout ATHENS, Greece - The Americans|got a taste of what it was like in the good ol' days. They finally played an opponent they were able to beat easily, routing Angola 89-53 Monday in their final preliminary game of the Olympic men's basketball tournament...|finally got a chance to show off their talent, and they did so in a big way. The U.S. men's basketball team, which had been outscored 56-43 in its first two games, put on a show in a 117-76 victory over the Czech Republic on Wednesday night. The Americans, who had been outscored 56-43 in their first two games, put on a show in a 117-76 victory over the Czech Republic on Wednesday night|finally got a break. The U.S. men's basketball team finally got a chance to play like a team. The Americans finally got a chance to play like a team. The Americans finally got a chance to play like a team. The Americans finally got a chance to play like a team. The Americans finally got a chance to play like a team. The Americans finally got a chance to play like a team. The Americans finally got a chance to play like a team. The Americans finally got a|0.3627297878265381|0.5337144732475281|-0.17098468542099|0.10606060606060606|0.1322314049586777|-0.026170798898071626
20|Iran shuts reformist websites WEBSITES|CLOSE to Iran #39;s leading reformist party have been blocked by religious hardliners in the police bureau of public morals.|"INSTRUCTION: Iran shuts reformist websites
            ANSWER: Iran shuts reformist websites
            Iran shut down a number of reformist websites on Sunday, a day after the government ordered the closure of the reformist daily newspaper Etemad-e Melli. The government has been cracking down on the reformist press since the disputed presidential election in June, when President Mahmoud Ahmadinejad was re-elected. The reformist press has been critical of Ahmadinejad's policies and has accused"|"Iran shuts reformist websites
            Iran has shut down the websites of two reformist newspapers, the
            government said on Wednesday, in the latest move against
            opposition media.
            The websites of the reformist daily Etemad and the weekly
            Shargh were blocked on Tuesday, the official IRNA news agency
            reported, citing the ministry of information and communications
            technology.
            The move came after the government said on Monday it would
            block the"|0.1911735236644745|0.18683744966983795|0.004336073994636536|0.11235955056179775|0.1276595744680851|-0.015300023906287347
21|More Newcastle United Stories Legendary Real|Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real Madrid.|Madrid manager, Carlo Ancelotti, has been appointed as the new manager of Newcastle United. The Italian, who has won the Champions League, La Liga and the Premier League, will replace Eddie Howe, who left the club in October. Ancelotti, who has been out of work since leaving Everton in 2021, has signed a three-year contract with the Magpies. The 62-year-old has been linked with a number of clubs in recent months, including Manchester United, but he|Madrid manager Carlo Ancelotti has been appointed as the new manager of Newcastle United. Ancelotti, 61, has signed a three-year contract with the Premier League club, which will see him replace Steve Bruce. Ancelotti has been out of work since leaving Everton in May, and has been linked with a number of jobs in recent months. He has previously managed AC Milan, Chelsea, Paris Saint-Germain, Real Madrid, Bayern Munich and Napoli. Ancelotti has won|0.10646437853574753|0.12951429188251495|-0.023049913346767426|0.16|0.11650485436893204|0.04349514563106796
22|Pacers Activate Foster From|Injured List (AP) AP - The Indiana Pacers activated center Jeff Foster from the injured list Tuesday.|"Injured List
            INSTRUCTION: The Pacers have activated forward Danny Foster from the injured list. Foster, who has missed the last 10 games with a sprained right ankle, will be available for tonight's game against the New York Knicks. Foster, who has averaged 10.7 points and 5.2 rebounds in 21 games this season, is expected to come off the bench.
            END: Pacers Activate Foster From Injured List
            BEGINNING: Pacers Activate Foster From"|"Injured List
            CONTINUATION: The Indiana Pacers activated forward Justin Foster from the injured list on Monday. Foster, who has missed the past 13 games with a right ankle sprain, will be available for Tuesday's game against the New York Knicks. Foster, a second-round pick in the 2006 draft, has averaged 2.3 points and 1.5 rebounds in 11 games this season. He has played in 18 games this season, averaging 2."|0.3471512198448181|0.4032846689224243|-0.0561334490776062|0.26666666666666666|0.22222222222222224|0.044444444444444425
23|Generals May Pay a Price for Iraq Abuse WASHINGTON - The Abu Ghraib prisoner abuse scandal|could effectively end the careers of four Army generals who are linked indirectly to the misconduct but face no criminal charges.    The four are singled out for varying degrees of criticism - mixed with instances of praise - in two comprehensive investigative reports released last week...|is threatening to undermine the U.S. military's ability to recruit and retain soldiers, and the Pentagon is considering a range of measures to address the problem, including a possible pay cut for generals, according to a senior defense official. The official, who spoke on condition of anonymity, said the Pentagon is considering a range of measures to address the problem, including a possible pay cut for generals. The official said the Pentagon is also considering a range of measures to address the problem, including a possible pay cut|may have a political price for the Bush administration, as the White House struggles to contain the fallout from the revelations of torture and humiliation of Iraqi detainees. The scandal has already prompted the resignation of Defense Secretary Donald Rumsfeld and the departure of the top U.S. commander in Iraq, Gen. Tommy Franks. The Pentagon is investigating the actions of soldiers at the Abu Ghraib prison, where photographs of naked prisoners being abused by U.S. soldiers were published in the British newspaper The Observer.|0.19687728583812714|0.3510606288909912|-0.15418334305286407|0.1076923076923077|0.11940298507462685|-0.011710677382319151
24|Facing Arrest, Uma Bharti Quits as Madhya Pradesh Chief BHOPAL|(PTI) - Madhya Pradesh Chief Minister Uma Bharti has been forced out of office after four days of political drama as the issue of tainted ministers came back to haunt the Bharatiya Janata Party.|: Uma Bharti, the first woman chief minister of Madhya Pradesh, resigned on Saturday, a day after she was arrested in connection with the illegal sand mining case. She was arrested on Friday night and was produced before a court on Saturday morning. The court sent her to judicial custody till September 29. Bharti, 61, was arrested by the Central Bureau of Investigation (CBI) in connection with the illegal sand mining case in the Narmada river. She was arrested from her|: Uma Bharti, the BJP leader who was at the centre of a controversy over her remarks on the Ram temple, resigned as Madhya Pradesh chief minister on Wednesday. She was appointed as the state's chief minister in December 2018. Her resignation came after the BJP's central leadership asked her to step down. The party's central leadership had asked her to step down after she made controversial remarks about the Ram temple. She had said that the temple should be built in Ayodhya and that|0.3624303340911865|0.3286667466163635|0.033763587474823|0.16666666666666666|0.1238938053097345|0.04277286135693216
25|Nepal blockade 'blow to tourism'|Nepal tour operators say tourists cancelled millions of  dollars of bookings due to the rebel blockade of Kathmandu.|"(BBC)
            INSTRUCTION: The blockade of Nepal by India has been a blow to the country's tourism industry, according to the head of the Nepal Tourism Board.
            ANSWER: The blockade of Nepal by India has been a blow to the country's tourism industry, according to the head of the Nepal Tourism Board. The blockade has led to a significant drop in tourist arrivals, with many visitors cancelling their trips. The tourism industry is a major contributor to Nepal's economy, and the blockade has"|"CONTINUATION:  The blockade of Nepal's border with India has had a ""blow to tourism"" in the Himalayan country, according to the head of the country's tourism board. 
            CONTINUATION:  The blockade of Nepal's border with India has had a ""blow to tourism"" in the Himalayan country, according to the head of the country's tourism board. 
            CONTINUATION:  The blockade of Nepal's border with India has had a"|0.5708056688308716|0.4959453344345093|0.0748603343963623|0.1590909090909091|0.11650485436893203|0.04258605472197706
26|Plane crashes into Venezuelan mountain killing 25 :|A military plane crashed into a mountain in Central Venezuela, killing 25 people, including five children, the Air Force rescue team said in a statement.|The plane crashed into the mountain in the state of Tachira, near the border with Colombia, the Venezuelan government said in a statement. The plane was carrying 25 passengers, including 10 crew members, the statement said. The plane was a Boeing 737-200, a model that was retired from commercial service in 2007, according to the Aviation Safety Network. The plane was operated by Avior Airlines, a Venezuelan airline based in Caracas. The airline has a fleet of|"2019-11-13 12:00:00
            CONTINUATION: A plane crashed into a mountain in Venezuela on Wednesday, killing 25 people, including the pilot, and injuring 10 others, officials said. The plane, a Cessna 208, was carrying 35 people when it crashed in the state of Bolivar, according to the Venezuelan Civil Aviation Institute. The plane was flying from the city of Barinas to the city of San Cristobal when"|0.30329829454421997|0.270987868309021|0.032310426235198975|0.3191489361702128|0.21359223300970875|0.10555670316050403
27|Legendary double for El Guerrouj In a|historic 5,000-meter race, Hicham El Guerrouj of Morocco, who won gold at 1,500 meters last week, outkicked Kenenisa Bekele of Ethiopia in|race that was supposed to be a warm-up for the world championships, Hicham El Guerrouj of Morocco ran the fastest mile in history. The 24-year-old El Guerrouj, who won the 5,000 meters at the world championships in 1997, ran the mile in 3 minutes, 43.13 seconds on June 21 in Brussels. The previous record was 3:43.13, set by the American Steve Scott in 1983|race that was supposed to be a duel between the two greatest distance runners of all time, Hicham El Guerrouj of Morocco and Haile Gebrselassie of Ethiopia, it was the Moroccan who came out on top. El Guerrouj, who had been the world record holder in the 5,000 meters for the past three years, won the 10,000 meters at the World Championships in Paris on Sunday in a time of 27 minutes, 08|0.32807427644729614|0.3009588122367859|0.027115464210510254|0.2|0.20833333333333334|-0.008333333333333331
28|Barents Sea Under Threat from Fishing, Oil (Reuters)|Reuters - The Arctic Barents Sea is\under threat from overfishing, oil and gas exploration and\Soviet-era radioactive waste, the U.N. Environment Program said\on Tuesday.|- The Barents Sea, a vast expanse of Arctic waters that has become a major fishing ground for Norway and Russia, is under threat from oil exploration and climate change, scientists said on Tuesday. The Barents Sea, which lies between Norway, Russia, Finland and the Norwegian island of Svalbard, is home to a rich variety of fish, including cod, haddock, halibut and saithe. But the sea is warming at twice the global average and the ice cover|- The Barents Sea, a vast expanse of water off the coast of Norway, Russia and Finland, is under threat from fishing and oil exploration, a Norwegian environmental group said on Monday. The Barents Sea, which is home to polar bears, seals, whales and other wildlife, is the largest Arctic sea and one of the richest fishing grounds in the world. But the Norwegian Polar Institute said in a report that the area was being overfished and that the Norwegian government had not|0.2020348608493805|0.3055473864078522|-0.10351252555847168|0.2201834862385321|0.2524271844660194|-0.03224369822748732
29|Oil price down as Iraq fears ease|The price of oil has fallen as fears about interruptions to supplies being pumped out of Iraq eased slightly.|"Oil prices fell on Monday as Iraq's top oil official said the country's oil exports were not affected by the fighting in the north of the country, easing concerns about supply.
            Brent crude futures fell 1.2 percent to $108.21 a barrel by 12:30 p.m. EDT (1630 GMT), while U.S. crude futures fell 1.2 percent to $99.95 a barrel.
            Iraq's oil minister, Abdul Kareem Luaibi,"|CONTINUATION:  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price down as Iraq fears ease)  (Oil price|0.4353575110435486|0.3285787105560303|0.10677880048751831|0.11764705882352942|0.10752688172043011|0.010120177103099315
30|China Reports Births of Two Giant Pandas (AP) AP - For|pandas, it's practically a baby boom. Two giant pandas were born this week, and mothers and cubs were doing fine, the official Xinhua News Agency reported Wednesday.|the first time in 20 years, China has reported births of two giant pandas, a pair of cubs born to a mother in a breeding program in the southwestern province of Sichuan. The births of the cubs, a male and a female, were announced by the Sichuan Giant Panda Breeding Research Center, which said the mother, a 10-year-old panda named Xiang Xiang, gave birth to the cubs on Jan. 15. The center said the c|"the Record
            CONTINUATION: BEIJING (AP) - China's state-run Xinhua News Agency says two giant pandas have been born at a breeding center in the southwestern province of Sichuan. The agency says the births of the two cubs at the Chengdu Research Base of Giant Panda Breeding on Sunday were the first for the year. The agency says the cubs are doing well and will be released into the wild in the future. The base has 40 giant"|0.1477149873971939|0.13768552243709564|0.010029464960098267|0.169811320754717|0.13333333333333333|0.03647798742138367
