Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
10||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, and she was a widow. He had three children, and she had two. He was a lawyer, and she was a teacher. He was very rich, and she was not very rich. He was very handsome, and she was not very handsome.|-1.473044991493225|0.12048192771084337
11||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains as they tore across the landscape, and they watched them with great interest.|-0.7607264518737793|0.08823529411764706
12||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and couldn't wait to get on board themselves.|-0.8637919425964355|0.09374999999999999
13||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The blur of the wheel and the streak of light of the needle.|-1.576190710067749|0.22222222222222224
14||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|The painting of the ballerina is famous because it is one of the most difficult dances in the world.|-1.4241801500320435|0.14814814814814814
15||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of her friend Molly.|-1.6588330268859863|0.26666666666666666
16||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Wilkins, who was sitting on the sofa.|-1.8125585317611694|0.05555555555555555
17||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was born in 1917.|-1.722027063369751|0.07272727272727272
18||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The blur of the wheel and the streak of light of the needle.|-1.576190710067749|0.22222222222222224
19||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Clerk, who was sitting behind the counter.|-1.7436827421188354|0.05555555555555555
20||The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|The book to be very interesting.|-0.9648136496543884|0.14285714285714288
21||The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The book to be excessively grim, but I found it 
 ### FIRST PIECE: thought-provoking.
 ### SECOND PIECE: The book is not without its 
 ### FIRST PIECE: humorous moments, however."|-1.298587441444397|0.05714285714285714
22||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and couldn't wait to see them in person.|-0.842883288860321|0.125
23||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|0.0909090909090909
24||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a young woman in a blue dress.|-1.302342414855957|0.2105263157894737
25||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|the only thing that really matters is that you and I are friends.|-1.3294086456298828|0.10256410256410257
26||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs."|-1.538895606994629|0.0
27||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter, who was sitting at the desk. Mr. Potter looked up and smiled at him. 
 ### FIRST PIECE: ""Good morning, Mat,"" he said. ""I didn't know you were coming in today."" 
 ### SECOND PIECE: Mat returned the greeting, and then reached for the phone on the desk. 
 ### FIRST PIECE: ""Good morning, Mr. Potter,"" he said. ""I'm here to see Mr"|-1.5495854616165161|0.08988764044943821
28||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Dick, who was sitting at the desk. “Oh, I’m sorry,” said Mat, apologetically. 
 ### INSTRUCTION: Dick replied, “It’s all right, Mat. I was just trying to lighten the mood here.” 
 ### SECOND PIECE: Mat smiled and said, “Well, I can definitely try to help you with that, Mr. Dick.”"|-1.376086711883545|0.07692307692307693
29||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|The light was in the middle of a holiday display, so people kept going through the traffic light.|-1.5820152759552002|0.0909090909090909
30||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Wilkes, who was standing at the counter.|-1.842923641204834|0.05555555555555555
31||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Blaze, the white horse, absorbed Mark.|-1.7154381275177002|0.05263157894736842
32||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had helped Dad with his work before.|-0.8717283606529236|0.12121212121212122
33||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was born in 1917.|-1.722027063369751|0.07272727272727272
34||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|of the week.|-1.7969398498535156|0.0
35||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. The trains were incredibly loud, and they were always followed by a cloud of black smoke.|-0.7871546149253845|0.1
36||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|The ballerina in the painting is dancing with a very important person.|-1.0100252628326416|0.16
37||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|The painting is of a ballerina, and it is famous. It was painted by an artist who was known for his attention to detail.|-1.1093709468841553|0.1875
38||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence at the center of things, and the British way seemed to be working pretty well, all things considered.|-1.3455504179000854|0.14035087719298245
39||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a prominent Soviet politician, 
 ### FIRST PIECE: was born in 1882, 
 ### SECOND PIECE: in the city of Tiflis, 
 ### FIRST PIECE: which was then part of the Russian Empire, 
 ### SECOND PIECE: and was named after his father, 
 ### FIRST PIECE: Yuri Zavadsky, 
 ### SECOND PIECE: who had been a"|-1.4274537563323975|0.08695652173913045
40||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had helped Dad with his work before.|-0.8717283606529236|0.12121212121212122
41||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|-1.6416471004486084|0.0
42||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"of her friend Molly. Molly painted it when she was 
 ### FIRST PIECE: a child. It is a painting of a kitten playing with 
 ### SECOND PIECE: a ball of yarn."|-1.4739208221435547|0.1
43||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence at the center of things, and the whole country had a certain solidity and permanence that made it seem like a good place to put down roots.|-1.3145573139190674|0.12121212121212122
44||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Wilkes, who was sitting at the desk.|-1.8160388469696045|0.05555555555555555
45||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for the next several hours.|-1.0475420951843262|0.16666666666666669
46||When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.|-1.3524985313415527|0.1
47||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was born in 1917.|-1.722027063369751|0.07272727272727272
48||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"which was made of logs, 
 ### FIRST PIECE: and was lit by the caretaker."|-1.571180820465088|0.16
49||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and couldn't wait to see them again.|-0.7623842358589172|0.09374999999999999
50||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|-1.1224788427352905|0.09523809523809522
51||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|the only thing that matters is that you are a good person.|-1.1187994480133057|0.10526315789473684
52||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|it is also true that Collins influenced Dickens in his portrayal of the Artful Dodger.|-0.9680878520011902|0.14285714285714288
53||Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"Theresa Rubio was a famous ballerina who lived in Paris. She was married to the artist Edgar Degas. He painted her dancing in the ballet ""The Red Shoes""."|-1.339316964149475|0.17777777777777778
54||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|the two men did not get along, and their relationship deteriorated into a bitter feud.|-1.7179679870605469|0.07142857142857144
55||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|0.0909090909090909
56||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by, and then, intrigued, they had walked over to the tracks to see the trains speeding away in the distance.|-0.7571620941162109|0.08450704225352113
57||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Waverly, who was sitting there, and who looked up at him with a frown. 
 ### INSTRUCTION: Mr. Waverly, who was sitting there, and who looked up at him with a frown."|-1.2632875442504883|0.10169491525423728
58||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|that was stolen by a thief|-1.5156426429748535|0.13333333333333333
59||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The blur of the wheel and the streak of light of the needle.|-1.576190710067749|0.22222222222222224
60||The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|wealthy for one mile.|-1.700639247894287|0.0
61||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|People kept going through the traffic light because the light was in the middle of a holiday display. The display featured a large star in the middle, and the light was green.|-1.697449803352356|0.05555555555555555
62||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is wearing a blue tutu and is dancing with great passion.|-1.333231806755066|0.1
63||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"I went to the 
 ### FIRST PIECE: grocery store 
 ### SECOND PIECE: to buy some milk. 
 ### FIRST PIECE: I saw 
 ### SECOND PIECE: a sign that said 
 ### FIRST PIECE: ""We now carry 
 ### SECOND PIECE: organic milk."" 
 ### FIRST PIECE: I was excited 
 ### SECOND PIECE: because I 
 ###"|-1.616707444190979|0.059701492537313425
64||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|at the dinner table|-0.9124241471290588|0.16666666666666666
65||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. Her mother was crying.|-1.0249935388565063|0.1276595744680851
66||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs."|-1.538895606994629|0.0
67||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|where people huddled together for warmth.|-1.435868263244629|0.0
68||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|who are now hiding in the forest, waiting for the right moment to strike.|-1.4982075691223145|0.1
69||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there, and continued until he had reached the 
 ### END of the line of desks. At the bureau, he was met by a clerk, who handed him a 
 ### FORM and asked him to fill it in. Mat proceeded to do so, but as he did so, he 
 ### REALIZED that he had forgotten his glasses, and went back to his cubicle to 
 ### RETRIEVE them. When he returned"|-1.3918464183807373|0.12244897959183672
70||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The blur of the wheel and the streak of light of the needle.|-1.576190710067749|0.22222222222222224
71||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|-1.6416471004486084|0.0
72||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|d'Arblay is a French painter born in 1840. She specialized in ballet scenes. Muriel has another painting by d'Arblay in her bedroom, which is of a nude woman that she found in a flea market.|-1.254791498184204|0.12
73||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is wearing a blue tutu.|-1.5518691539764404|0.11764705882352941
74||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled by the sight of them.|-0.7325910925865173|0.09523809523809522
75||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|which caused a loud popping sound as the adhesive hardened.|-0.45067209005355835|0.08
76||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|of the week.|-1.7969398498535156|0.0
77||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the dust dancing on the furniture.|-1.2825844287872314|0.1
78||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|meeting someone of higher rank.|-1.4262921810150146|0.0
79||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Farnsworth, who was sitting at the desk. “Oh, I’m sorry,” said Mat, apologetically. 
 ### INSTRUCTION: The SECOND PIECE should be: “Oh, I’m sorry,” said Mat, apologetically. Mr. Farnsworth, who was sitting at the desk. “Oh, I’m sorry,” said Mat, apologetically."|-1.2103447914123535|0.028169014084507043
80||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Brown.|-2.435289144515991|0.0
81||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|-1.1224788427352905|0.09523809523809522
82||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|0.0909090909090909
83||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is wearing a blue tutu and is dancing with a red ribbon.|-1.5133488178253174|0.14634146341463414
84||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence at the center of things, and the whole country had a certain solidity and permanence that made it seem like a good place to put down roots.|-1.3145573139190674|0.12121212121212122
85||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was born in 1917.|-1.722027063369751|0.07272727272727272
86||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|The housekeeper agreed that there was no immediate cause for alarm, and thanked Nancy for her efforts.|-0.6264097094535828|0.05263157894736842
87||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|0.0909090909090909
88||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician and close associate of Lenin, was born in 1882.|-1.659234642982483|0.1
89||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|at the dinner table|-0.9124241471290588|0.16666666666666666
90||Mary offered to give her theater tickets to|Sally because she had to work late that night.|"her friend, but her friend was busy and couldn't 
 ### INSTRUCTION: accept them. Mary was sad because she really 
 ### WANTED to go to the play with her friend."|-1.4855035543441772|0.16216216216216214
91||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains as they tore across the landscape, and they watched them with great interest.|-0.7607264518737793|0.08823529411764706
92||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Wilkins, who was sitting on the sofa. Mr. Wilkins waved his hand in a gesture of 
 ### INSTRUCTION: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
 ### Wilkins, who was sitting on the sofa. Mr. Wilkins waved his hand in a gesture of 
 ### SECOND PIECE: recognition. ""Hullo, Mat,"" he said, ""how are you?"""|-1.4666893482208252|0.11627906976744186
93||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously expressed concerns about the whereabouts of some of the household staff, but after speaking with Nancy, felt assured that all was well.|-0.5359972715377808|0.0625
94||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Lisa won the game 3-0.|-1.5946390628814697|0.0
95||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by many times, and had always been fascinated by the speed and power of the locomotives.|-0.7927470207214355|0.08955223880597016
96||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|d'Arblay was born in 1840 in Paris, France. She was the daughter of the French sculptor Auguste Dumont and the granddaughter of the French painter, sculptor, and engraver Alexandre Dumont.|-1.2312695980072021|0.044444444444444446
97||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|the two men were not close, and Dickens was annoyed when Collins refused to help him with a play he was writing.|-1.3359143733978271|0.05714285714285715
98||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was born in 1917.|-1.722027063369751|0.07272727272727272
99||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Brown|-2.6125102043151855|0.0
100||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|that was stolen by a thief.|-1.5527675151824951|0.13333333333333333
101||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was always so polite and well-mannered, and she could not help but feel a spark of attraction whenever he looked at her. She knew she should not lead him on, but she could not help but feel drawn to him.|-0.8515910506248474|0.10126582278481014
102||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks of her daily scrubbing on the wooden floor.|-0.8926151394844055|0.16666666666666669
103||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|entering a church.|-1.9471741914749146|0.1111111111111111
104||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|"the two fugitives who have been on the run for months, 
 ### INSTRUCTION: the two pieces should be combined to form the following: 
 ### ALL THE PEOPLE IN TOWN ARE HUNTING HIGH AND LOW FOR ARTHUR AND CELESTE, THE TWO FUGITIVES WHO HAVE BEEN ON THE RUN FOR MONTHS."|-1.613158106803894|0.03773584905660377
105||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"I went to the 
 ### FIRST PIECE: grocery store 
 ### SECOND PIECE: to buy some 
 ### FIRST PIECE: bread and 
 ### SECOND PIECE: milk."|-1.6229146718978882|0.08888888888888889
106||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|d'Arblay was born in 1840 in Paris, France. She was a French artist who specialized in portraits of women. She was a student of the French artist, Carolus-Duran, and exhibited at the Paris Salon, where her works were praised by critics.|-0.9863408207893372|0.07017543859649122
107||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Lisa won the game 3-0.|-1.5946390628814697|0.0
