Index|Label|First piece|Gold|Prediction
10|-1|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. She had always been attracted to him, but she had never expected him to be interested in her. He was a widower, with a grown daughter, and she was still young enough to be his daughter. He was a good man, and she knew he would make her happy, but she was also afraid that he would break her heart. She had been burned before, and she didn’t
11|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in action. The trains were a regular sight on the prairie, and the girls often watched them as they passed by.
12|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and stood watching them for several minutes. Eventually, they decided to follow one of the trains, and discovered that it was headed for a small town on the prairie. They were excited to see the town, and wandered around for a while, exploring the streets and checking out the shops
13|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light as the car accelerated down the road.
14|-1|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a charity auction many years ago.
15|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she inherited from her great aunt.
16|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter. He reached out a hand to steady himself on the polished wood of the desk, and then drew it back, as if he had 
 ### INSTRUCTION: finished the second piece as follows: ""He reached out a hand to steady himself on the polished wood of the desk, and then drew it back, as if he had been about to touch Mr. Potter, but had second thoughts."""
17|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested in 1936.
18|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light as the car accelerated down the road.
19|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Pepper. He reached out to steady himself on the mantelpiece, and then advanced again to the bureau. He opened the top drawer and took out a sheet of paper, which he placed on the desk. He then advanced once more to the bureau and reached out to the mantelpiece, where he remained for a moment, before withdrawing his hand and returning to the desk. He picked up the sheet of paper and began to read it.
20|-1|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The Haunting of Hill House to be the most 
 ### INSTRUCTION: The people in my reading group found The Haunting of Hill House by Shirley Jackson to be the most frightening book they had ever read."
21|-1|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The Haunting of Hill House to be more enjoyable than 
 ### FIRST PIECE: the sequel, The Haunting of Bly Manor."
22|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled to see them in action. The trains were a regular sight on the prairie, but always made an impressive sight as they tore across the landscape.
23|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|When Maude got to school, Nell Raleigh was already there. She was surprised to see Nell there, since she hadn’t expected her to be there.
24|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she bought at a gallery in Soho.
25|-1|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|we are all part of the same ecosystem.
26|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|White ate all the food, Mary was left with no food.
27|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Pepper. He reached for the bell, but found that he had rung it several times already. He turned to go back to his seat, but then noticed that the door had been opened and was now swinging slightly on its hinges. He stepped forward to close it, but then stopped as he saw the look on Mr. Pepper's face.
28|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter. ""Potter,"" he said, ""I didn't mean to—I—I'm sorry."" Mr. Potter smiled. ""It's all right, Mat,"" he said. ""I was in the way. I'll move."" He stepped aside, and Mat went on to the bureau. He opened the top drawer and took out a pen and a piece of paper. ""I'll write it down,"" he said, ""so I won't"
29|-1|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|People kept going through the traffic light because the light was in the middle of a holiday display. The police officer saw the people and decided to write them a ticket.
30|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Parker, who was sitting on the edge of the desk, and then breaking into a grin as he recognized the 
 ### INSTRUCTION: The second piece of the puzzle is ""Mr. Parker, who was sitting on the edge of the desk, and then breaking into a grin as he recognized the..."""
31|-1|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.
32|-1|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had helped Dad with his work before.
33|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on false charges of attempting to overthrow the government.
34|-1|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. It was bittersweet.
35|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in person. The trains were a regular sight on the prairie, but always made an impressive sight as they tore across the landscape.
36|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a Parisian auction.
37|-1|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|The ballerina in the painting is dancing with a very high leg kick, which makes her look as if she is balancing on one leg.
38|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence at the center of it all, and the Royal Family’s ability to weather scandal after scandal was an inspiration to the nation.
39|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested in 1939.
40|-1|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had helped Dad with his work before.
41|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.
42|-1|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she inherited from her great aunt.
43|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence in a crisis, and the government’s initial response seemed decisive and well-planned.
44|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter, who was sitting on the edge of the desk.
45|-1|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for several weeks.
46|-1|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.
47|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested in 1935.
48|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but not today. Today was a beautiful day, 
 ### FINAL PIECE: so we sat outside and enjoyed the sunshine."
49|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled at the sight of them. The trains were a regular feature of life on the prairie, but they still held a certain magic and excitement for the young girls.
50|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.
51|-1|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|we are all just stories in the end.
52|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel by Charles Dickens.
53|-1|Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio. It was painted by an artist who was a friend of her father's.
54|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel written by Charles Dickens.
55|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Maude was surprised to find Nell Raleigh already at school when she arrived.
56|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the powerful engines, and the speed and distance they could cover. The trains were a source of both wonder and anxiety for the two young women, as they reflected on the vastness of the prairie and the limited number of trains that travelled across it.
57|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Potter, who was sitting on the edge of the desk.
58|-1|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which was stolen and is now in the hands of a collector in New York
59|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light, as the car sped through the night.
60|-1|The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|rich and famous.
61|-1|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|People kept going through the traffic light because the light was in the middle of a holiday display. The police officer, who was dressed in a costume, was standing by the light and watching the people go by.
62|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a charity auction many years ago.
63|-1|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the grocery store and bought a lot of food.
64|-1|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary had not yet arrived.
65|-1|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. She was surprised to see her mother, who was usually very strict, crying.
66|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|Brown came in, Mary was late.
67|-1|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|but not today. Today, the rain called for an umbrella.
68|-1|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|the missing couple who were last seen entering the forest.
69|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter, who was sitting there, and who looked up at him with a frown.
70|-1|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light as the car accelerated down the road.
71|-1|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.
72|-1|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a Parisian auction.
73|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a charity auction many years ago.
74|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by, and were amazed at the speed and power of the locomotives. The trains were so fast and so big that they seemed to be almost out of control as they barreled across the prairie.
75|-1|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for several days.
76|-1|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. The end was near.
77|-1|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.
78|-1|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|entering a house of worship.
79|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter. He pulled out a sheet of paper and read it, then put it back in his pocket. He picked up the phone and dialled a number.
80|-1|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Bean
81|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.
82|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Maude had been looking forward to seeing Nell Raleigh at school that morning. She had missed seeing her friend during the summer and was excited to reconnect. When she arrived, Nell was already there, sitting at her usual desk. Maude walked over and they exchanged greetings. Nell asked if Maude had been busy over the summer and Maude responded that she had been very busy with her family and her job. They chatted for a bit and then the teacher arrived. They
83|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina that she purchased on her trip to Paris.
84|-1|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence was based on the long history of British rule and the influence of British culture on many parts of the world. The British had a long tradition of fair and just rule, and their legal system was widely respected. In addition, the British had a strong military, which gave them a certain degree of power and influence in world affairs. This combination of factors gave many people a certain confidence in the British way of
85|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936.
86|-1|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the possibility of a fire, but after hearing Nancy's reasoning, decided that there was no fire and thus no immediate cause for alarm.
87|-1|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Nell Raleigh was already there when Maude got to school.
88|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on false charges of attempting to overthrow the government.
89|-1|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary was late, so Grandma worried that Mary might not come at all.
90|-1|Mary offered to give her theater tickets to|Sally because she had to work late that night.|her friend, who was visiting from out of town.
91|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled when they got a chance to ride on one themselves. The train ride was a wonderful adventure, and they felt like they were on top of the world as they sped across the prairie.
92|-1|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### INSTRUCTION: Finish the THIRD PIEC"
93|-1|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the state of the roof, but after hearing Nancy’s assessment, she felt much better about the situation.
94|-1|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely outplayed by Lisa in their squash game this afternoon. Claire could not win a single point, and Lisa won the match easily.
95|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were both amazed and delighted at the sight, and vowed to ride the train home that evening.
96|-1|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she bought at a Parisian auction.
97|-1|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel by Charles Dickens.
98|-1|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested and executed during the Great Purge of 1937.
99|-1|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|President
100|-1|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she painted when she was a young and carefree woman.
101|-1|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, with three children from previous marriages, and she was a single woman in her thirties. Bernard had been married to his first wife for twenty-five years, before she passed away from cancer. He had been married to his second wife for fifteen years, before she passed away from a heart attack. Bernard had been married to his third wife for ten years, before
102|-1|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.
103|-1|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|Mark had been in the presence of the queen.
104|-1|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|who have gone missing since the start of the festival.
105|-1|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the store and bought a dozen eggs.
106|-1|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she purchased at a Parisian auction.
107|-1|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely dominated by Lisa in their squash game this afternoon. Lisa won every point in the first game, and Claire could not win a single point in the second game. Claire's squash skills have clearly deteriorated since she last played competitively several years ago. It was an embarrassing defeat for Claire, who has been trying to improve her squash game recently.
108|-1|A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries,|and those occasions stood out as red-letter days for him.|"Henry had seen his father on many occasions consult with renowned detectives to solve baffling crimes, 
 ### FINAL PIECE: Henry had witnessed his father work with renowned detectives to solve numerous complex crimes,"
109|-1|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.
110|-1|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|Tatyana rolled over in her upper berth and peered over the edge. There, in the lower berth, was her mother, clearly visible.
111|-1|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Dave was the only one who didn’t like Johnny. The rest of the boys were friendly and polite.
112|-1|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in person. The trains were a regular sight on the prairie, but they always made an impressive sight, with their thundering engines and billowing smoke. Maude and Dora watched the trains pass, and felt a sense of wonder and excitement.
113|-1|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.
114|-1|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, with three children, and she was a young woman, still in her twenties.
115|-1|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she had sold to a collector in New York City
116|-1|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.
117|-1|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.
118|-1|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Johnny was a popular boy, and most of the other boys liked him. However, Dave hated Johnny and refused to be friends with him.
119|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a local auction.
120|-1|Laufer's play was inspired by a court case in which the Havasupai Tribe claimed|that researchers from Arizona State University used their DNA samples improperly.|ownership over the Grand Canyon.
121|-1|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is dancing with a bouquet of roses.
122|-1|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|Brown came in, Mary was the first to arrive.
123|-1|The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|"but the cat was curled up on the floor, 
 ### FINISHED PIECE: so the cookstove was warming the kitchen, but the cat was curled up on the floor."
